Gene	Tissue	Target	Mut_Loss	NoMut_Loss	Mut_WT	NoMut_WT
LATS1_SMAD4	CESC	WOSecondM	6	83	3	158
LATS1_HLA-B	CESC	WithSecondM	1	3	1	5
LATS1_HLA-B	CESC	WOSecondM	6	83	3	158
LATS1_STK11	CESC	WithSecondM	1	3	2	8
LATS1_STK11	CESC	WOSecondM	6	83	2	155
LATS1_AKT1	CESC	WithSecondM	2	1	1	3
LATS1_AKT1	CESC	WOSecondM	5	85	3	160
LATS1_NFE2L2	CESC	WithSecondM	1	4	1	7
LATS1_NFE2L2	CESC	WOSecondM	6	82	3	156
LATS1_MAP3K1	CESC	WithSecondM	1	1	1	3
LATS1_MAP3K1	CESC	WOSecondM	6	85	3	160
LATS1_RB1	CESC	WithSecondM	2	2	1	11
LATS1_RB1	CESC	WOSecondM	5	84	3	152
LATS1_KLF5	CESC	WithSecondM	1	1	1	3
LATS1_KLF5	CESC	WOSecondM	6	85	3	160
LATS1_MAPK1	CESC	WithSecondM	1	5	1	5
LATS1_MAPK1	CESC	WOSecondM	6	81	3	158
LATS1_FBXW7	CESC	WithSecondM	2	10	1	16
LATS1_FBXW7	CESC	WOSecondM	5	76	3	147
LATS1_ERBB2	CESC	WithSecondM	1	4	1	5
LATS1_ERBB2	CESC	WOSecondM	6	82	3	158
LATS1_TGFBR2	CESC	WithSecondM	1	2	1	6
LATS1_TGFBR2	CESC	WOSecondM	6	84	3	157
LATS1_KMT2D	CESC	WithSecondM	2	8	1	7
LATS1_KMT2D	CESC	WOSecondM	5	78	3	156
LATS1_EP300	CESC	WithSecondM	2	8	1	13
LATS1_EP300	CESC	WOSecondM	5	78	3	150
LATS1_KRAS	CESC	WithSecondM	1	2	1	13
LATS1_KRAS	CESC	WOSecondM	6	84	3	150
LATS1_TP53	CESC	WithSecondM	1	7	1	9
LATS1_TP53	CESC	WOSecondM	6	79	3	154
LATS1_ARID1A	CESC	WithSecondM	1	2	1	5
LATS1_ARID1A	CESC	WOSecondM	6	84	3	158
LATS1_NOTCH1	CESC	WithSecondM	1	3	1	6
LATS1_NOTCH1	CESC	WOSecondM	6	83	3	157
LATS1_CASP8	CESC	WithSecondM	1	4	1	5
LATS1_CASP8	CESC	WOSecondM	6	82	3	158
LATS1_PTEN	CESC	WithSecondM	1	6	1	10
LATS1_PTEN	CESC	WOSecondM	6	80	3	153
LATS1_FAT1	CESC	WithSecondM	1	2	2	10
LATS1_FAT1	CESC	WOSecondM	6	84	2	153
LATS1_PIK3CA	CESC	WithSecondM	4	18	1	45
LATS1_PIK3CA	CESC	WOSecondM	3	68	3	118
LATS1_POLRMT	CESC	WithSecondM	1	1	1	1
LATS1_POLRMT	CESC	WOSecondM	6	85	3	162
NFE2L2_KMT2C	CESC	WithSecondM	2	3	3	16
NFE2L2_KMT2C	CESC	WOSecondM	2	38	7	175
NFE2L2_ERBB3	CESC	WithSecondM	1	3	1	4
NFE2L2_ERBB3	CESC	WOSecondM	3	38	9	187
NFE2L2_SMAD4	CESC	WithSecondM	1	1	1	8
NFE2L2_SMAD4	CESC	WOSecondM	3	40	9	183
NFE2L2_HLA-B	CESC	WithSecondM	1	1	1	6
NFE2L2_HLA-B	CESC	WOSecondM	3	40	9	185
NFE2L2_STK11	CESC	WithSecondM	1	3	1	9
NFE2L2_STK11	CESC	WOSecondM	3	38	9	182
NFE2L2_AKT1	CESC	WithSecondM	1	1	1	3
NFE2L2_AKT1	CESC	WOSecondM	3	40	9	188
NFE2L2_LATS1	CESC	WithSecondM	2	2	1	6
NFE2L2_LATS1	CESC	WOSecondM	2	39	9	185
NFE2L2_MAP3K1	CESC	WithSecondM	1	1	1	3
NFE2L2_MAP3K1	CESC	WOSecondM	3	40	9	188
NFE2L2_RB1	CESC	WithSecondM	1	2	2	12
NFE2L2_RB1	CESC	WOSecondM	3	39	8	179
NFE2L2_KLF5	CESC	WithSecondM	1	1	1	3
NFE2L2_KLF5	CESC	WOSecondM	3	40	9	188
NFE2L2_MAPK1	CESC	WithSecondM	2	4	1	8
NFE2L2_MAPK1	CESC	WOSecondM	2	37	9	183
NFE2L2_FBXW7	CESC	WithSecondM	1	4	1	24
NFE2L2_FBXW7	CESC	WOSecondM	3	37	9	167
NFE2L2_ERBB2	CESC	WithSecondM	1	2	2	4
NFE2L2_ERBB2	CESC	WOSecondM	3	39	8	187
