Gene	Tissue	Target	Mut_Gain	NoMut_Gain	Mut_WT	NoMut_WT
HUWE1_EP300	HNSC	WithSecondM	1	4	2	22
HUWE1_EP300	HNSC	WOSecondM	3	47	3	302
HUWE1_RASA1	HNSC	WithSecondM	1	1	1	8
HUWE1_RASA1	HNSC	WOSecondM	3	50	4	316
HUWE1_TP53	HNSC	WithSecondM	2	35	3	200
HUWE1_TP53	HNSC	WOSecondM	2	16	2	124
HUWE1_NOTCH1	HNSC	WithSecondM	1	6	2	43
HUWE1_NOTCH1	HNSC	WOSecondM	3	45	3	281
HUWE1_CASP8	HNSC	WithSecondM	1	2	1	35
HUWE1_CASP8	HNSC	WOSecondM	3	49	4	289
HUWE1_PTEN	HNSC	WithSecondM	1	3	1	8
HUWE1_PTEN	HNSC	WOSecondM	3	48	4	316
HUWE1_FAT1	HNSC	WithSecondM	1	13	2	64
HUWE1_FAT1	HNSC	WOSecondM	3	38	3	260
HUWE1_CYLD	HNSC	WithSecondM	1	1	1	6
HUWE1_CYLD	HNSC	WOSecondM	3	50	4	318
HUWE1_RAC1	HNSC	WithSecondM	1	1	1	11
HUWE1_RAC1	HNSC	WOSecondM	3	50	4	313
HUWE1_PIK3CA	HNSC	WithSecondM	2	12	2	54
HUWE1_PIK3CA	HNSC	WOSecondM	2	39	3	270
HUWE1_NSD1	HNSC	WithSecondM	1	4	1	32
HUWE1_NSD1	HNSC	WOSecondM	3	47	4	292
HUWE1_FLNA	HNSC	WithSecondM	1	3	1	5
HUWE1_FLNA	HNSC	WOSecondM	3	48	4	319
HUWE1_CUL3	HNSC	WithSecondM	1	1	1	4
HUWE1_CUL3	HNSC	WOSecondM	3	50	4	320
EPHA2_HLA-B	HNSC	WithSecondM	1	2	1	10
EPHA2_HLA-B	HNSC	WOSecondM	3	54	10	347
EPHA2_HLA-A	HNSC	WithSecondM	1	2	2	11
EPHA2_HLA-A	HNSC	WOSecondM	3	54	9	346
EPHA2_HUWE1	HNSC	WithSecondM	1	2	1	6
EPHA2_HUWE1	HNSC	WOSecondM	3	54	10	351
EPHA2_KEAP1	HNSC	WithSecondM	1	2	1	7
EPHA2_KEAP1	HNSC	WOSecondM	3	54	10	350
EPHA2_NFE2L2	HNSC	WithSecondM	1	1	1	18
EPHA2_NFE2L2	HNSC	WOSecondM	3	55	10	339
EPHA2_MYH9	HNSC	WithSecondM	1	1	2	3
EPHA2_MYH9	HNSC	WOSecondM	3	55	9	354
EPHA2_RB1	HNSC	WithSecondM	1	2	2	8
EPHA2_RB1	HNSC	WOSecondM	3	54	9	349
EPHA2_FGFR3	HNSC	WithSecondM	1	2	1	7
EPHA2_FGFR3	HNSC	WOSecondM	3	54	10	350
EPHA2_MAPK1	HNSC	WithSecondM	1	2	2	6
EPHA2_MAPK1	HNSC	WOSecondM	3	54	9	351
EPHA2_KDM6A	HNSC	WithSecondM	1	4	1	8
EPHA2_KDM6A	HNSC	WOSecondM	3	52	10	349
EPHA2_AJUBA	HNSC	WithSecondM	1	2	4	15
EPHA2_AJUBA	HNSC	WOSecondM	3	54	7	342
EPHA2_HRAS	HNSC	WithSecondM	1	2	2	29
EPHA2_HRAS	HNSC	WOSecondM	3	54	9	328
EPHA2_FBXW7	HNSC	WithSecondM	1	3	3	18
EPHA2_FBXW7	HNSC	WOSecondM	3	53	8	339
EPHA2_TGFBR2	HNSC	WithSecondM	1	3	4	11
EPHA2_TGFBR2	HNSC	WOSecondM	3	53	7	346
EPHA2_CDKN2A	HNSC	WithSecondM	3	7	2	69
EPHA2_CDKN2A	HNSC	WOSecondM	1	49	9	288
EPHA2_KMT2D	HNSC	WithSecondM	1	4	2	42
EPHA2_KMT2D	HNSC	WOSecondM	3	52	9	315
EPHA2_ARID2	HNSC	WithSecondM	1	1	2	10
EPHA2_ARID2	HNSC	WOSecondM	3	55	9	347
EPHA2_ZNF750	HNSC	WithSecondM	1	3	1	9
EPHA2_ZNF750	HNSC	WOSecondM	3	53	10	348
EPHA2_RHOA	HNSC	WithSecondM	1	5	1	4
EPHA2_RHOA	HNSC	WOSecondM	3	51	10	353
EPHA2_EP300	HNSC	WithSecondM	1	2	3	25
EPHA2_EP300	HNSC	WOSecondM	3	54	8	332
EPHA2_RASA1	HNSC	WithSecondM	1	2	1	9
EPHA2_RASA1	HNSC	WOSecondM	3	54	10	348
EPHA2_TP53	HNSC	WithSecondM	3	41	7	223
EPHA2_TP53	HNSC	WOSecondM	1	15	4	134
EPHA2_NOTCH1	HNSC	WithSecondM	2	8	3	45
EPHA2_NOTCH1	HNSC	WOSecondM	2	48	8	312
EPHA2_CASP8	HNSC	WithSecondM	2	1	5	33
EPHA2_CASP8	HNSC	WOSecondM	2	55	6	324
EPHA2_PTEN	HNSC	WithSecondM	1	2	1	8
EPHA2_PTEN	HNSC	WOSecondM	3	54	10	349
EPHA2_FAT1	HNSC	WithSecondM	1	4	7	75
EPHA2_FAT1	HNSC	WOSecondM	3	52	4	282
EPHA2_CYLD	HNSC	WithSecondM	1	1	1	7
EPHA2_CYLD	HNSC	WOSecondM	3	55	10	350
EPHA2_RAC1	HNSC	WithSecondM	1	1	1	12
EPHA2_RAC1	HNSC	WOSecondM	3	55	10	345
EPHA2_PIK3CA	HNSC	WithSecondM	1	7	1	61
EPHA2_PIK3CA	HNSC	WOSecondM	3	49	10	296
EPHA2_NSD1	HNSC	WithSecondM	1	5	1	34
EPHA2_NSD1	HNSC	WOSecondM	3	51	10	323
EPHA2_FLNA	HNSC	WithSecondM	1	2	1	4
EPHA2_FLNA	HNSC	WOSecondM	3	54	10	353
EPHA2_CUL3	HNSC	WithSecondM	1	1	1	4
EPHA2_CUL3	HNSC	WOSecondM	3	55	10	353
KEAP1_HLA-B	HNSC	WithSecondM	1	1	1	12
KEAP1_HLA-B	HNSC	WOSecondM	1	63	7	320
KEAP1_HLA-A	HNSC	WithSecondM	1	3	1	9
KEAP1_HLA-A	HNSC	WOSecondM	1	61	7	323
KEAP1_HUWE1	HNSC	WithSecondM	1	2	1	5
KEAP1_HUWE1	HNSC	WOSecondM	1	62	7	327
KEAP1_EPHA2	HNSC	WithSecondM	1	4	1	12
KEAP1_EPHA2	HNSC	WOSecondM	1	60	7	320
KEAP1_NFE2L2	HNSC	WithSecondM	1	3	2	18
KEAP1_NFE2L2	HNSC	WOSecondM	1	61	6	314
KEAP1_MYH9	HNSC	WithSecondM	1	1	1	3
KEAP1_MYH9	HNSC	WOSecondM	1	63	7	329
KEAP1_RB1	HNSC	WithSecondM	1	4	1	6
KEAP1_RB1	HNSC	WOSecondM	1	60	7	326
KEAP1_FGFR3	HNSC	WithSecondM	1	5	1	4
KEAP1_FGFR3	HNSC	WOSecondM	1	59	7	328
KEAP1_MAPK1	HNSC	WithSecondM	1	4	1	7
KEAP1_MAPK1	HNSC	WOSecondM	1	60	7	325
KEAP1_KDM6A	HNSC	WithSecondM	1	1	1	11
KEAP1_KDM6A	HNSC	WOSecondM	1	63	7	321
KEAP1_AJUBA	HNSC	WithSecondM	1	3	2	18
KEAP1_AJUBA	HNSC	WOSecondM	1	61	6	314
KEAP1_HRAS	HNSC	WithSecondM	1	3	1	28
KEAP1_HRAS	HNSC	WOSecondM	1	61	7	304
KEAP1_FBXW7	HNSC	WithSecondM	1	3	2	24
KEAP1_FBXW7	HNSC	WOSecondM	1	61	6	308
KEAP1_TGFBR2	HNSC	WithSecondM	1	2	1	16
KEAP1_TGFBR2	HNSC	WOSecondM	1	62	7	316
KEAP1_CDKN2A	HNSC	WithSecondM	1	10	1	66
KEAP1_CDKN2A	HNSC	WOSecondM	1	54	7	266
KEAP1_KMT2D	HNSC	WithSecondM	1	10	1	29
KEAP1_KMT2D	HNSC	WOSecondM	1	54	7	303
KEAP1_ARID2	HNSC	WithSecondM	1	1	1	7
KEAP1_ARID2	HNSC	WOSecondM	1	63	7	325
KEAP1_ZNF750	HNSC	WithSecondM	1	2	1	10
KEAP1_ZNF750	HNSC	WOSecondM	1	62	7	322
KEAP1_RHOA	HNSC	WithSecondM	1	2	1	6
KEAP1_RHOA	HNSC	WOSecondM	1	62	7	326
KEAP1_EP300	HNSC	WithSecondM	1	7	1	19
KEAP1_EP300	HNSC	WOSecondM	1	57	7	313
KEAP1_RASA1	HNSC	WithSecondM	1	3	1	7
KEAP1_RASA1	HNSC	WOSecondM	1	61	7	325
KEAP1_TP53	HNSC	WithSecondM	1	35	6	213
KEAP1_TP53	HNSC	WOSecondM	1	29	2	119
KEAP1_NOTCH1	HNSC	WithSecondM	1	8	1	43
KEAP1_NOTCH1	HNSC	WOSecondM	1	56	7	289
KEAP1_CASP8	HNSC	WithSecondM	1	4	1	35
KEAP1_CASP8	HNSC	WOSecondM	1	60	7	297
KEAP1_PTEN	HNSC	WithSecondM	1	1	2	11
KEAP1_PTEN	HNSC	WOSecondM	1	63	6	321
KEAP1_FAT1	HNSC	WithSecondM	1	8	2	75
KEAP1_FAT1	HNSC	WOSecondM	1	56	6	257
KEAP1_CYLD	HNSC	WithSecondM	1	2	1	6
KEAP1_CYLD	HNSC	WOSecondM	1	62	7	326
KEAP1_RAC1	HNSC	WithSecondM	1	1	1	11
KEAP1_RAC1	HNSC	WOSecondM	1	63	7	321
KEAP1_PIK3CA	HNSC	WithSecondM	1	13	3	58
KEAP1_PIK3CA	HNSC	WOSecondM	1	51	5	274
KEAP1_NSD1	HNSC	WithSecondM	1	6	5	28
KEAP1_NSD1	HNSC	WOSecondM	1	58	3	304
KEAP1_FLNA	HNSC	WithSecondM	1	2	1	2
KEAP1_FLNA	HNSC	WOSecondM	1	62	7	330
KEAP1_CUL3	HNSC	WithSecondM	1	3	1	3
KEAP1_CUL3	HNSC	WOSecondM	1	61	7	329
NFE2L2_HLA-B	HNSC	WithSecondM	1	2	3	8
NFE2L2_HLA-B	HNSC	WOSecondM	11	99	11	335
NFE2L2_HLA-A	HNSC	WithSecondM	1	2	1	13
NFE2L2_HLA-A	HNSC	WOSecondM	11	99	13	330
NFE2L2_HUWE1	HNSC	WithSecondM	1	1	1	7
NFE2L2_HUWE1	HNSC	WOSecondM	11	100	13	336
NFE2L2_EPHA2	HNSC	WithSecondM	1	2	1	11
NFE2L2_EPHA2	HNSC	WOSecondM	11	99	13	332
NFE2L2_KEAP1	HNSC	WithSecondM	2	5	1	5
NFE2L2_KEAP1	HNSC	WOSecondM	10	96	13	338
NFE2L2_MYH9	HNSC	WithSecondM	1	2	1	3
NFE2L2_MYH9	HNSC	WOSecondM	11	99	13	340
NFE2L2_RB1	HNSC	WithSecondM	1	4	1	8
NFE2L2_RB1	HNSC	WOSecondM	11	97	13	335
NFE2L2_FGFR3	HNSC	WithSecondM	1	1	3	6
NFE2L2_FGFR3	HNSC	WOSecondM	11	100	11	337
NFE2L2_MAPK1	HNSC	WithSecondM	1	2	2	8
NFE2L2_MAPK1	HNSC	WOSecondM	11	99	12	335
NFE2L2_KDM6A	HNSC	WithSecondM	2	1	2	11
NFE2L2_KDM6A	HNSC	WOSecondM	10	100	12	332
NFE2L2_AJUBA	HNSC	WithSecondM	2	6	4	14
NFE2L2_AJUBA	HNSC	WOSecondM	10	95	10	329
NFE2L2_HRAS	HNSC	WithSecondM	1	4	3	25
NFE2L2_HRAS	HNSC	WOSecondM	11	97	11	318
NFE2L2_FBXW7	HNSC	WithSecondM	1	4	4	20
NFE2L2_FBXW7	HNSC	WOSecondM	11	97	10	323
NFE2L2_TGFBR2	HNSC	WithSecondM	1	1	1	15
NFE2L2_TGFBR2	HNSC	WOSecondM	11	100	13	328
NFE2L2_CDKN2A	HNSC	WithSecondM	3	23	3	63
NFE2L2_CDKN2A	HNSC	WOSecondM	9	78	11	280
NFE2L2_KMT2D	HNSC	WithSecondM	2	13	4	30
NFE2L2_KMT2D	HNSC	WOSecondM	10	88	10	313
NFE2L2_ARID2	HNSC	WithSecondM	1	1	1	8
NFE2L2_ARID2	HNSC	WOSecondM	11	100	13	335
NFE2L2_ZNF750	HNSC	WithSecondM	1	4	2	7
NFE2L2_ZNF750	HNSC	WOSecondM	11	97	12	336
NFE2L2_RHOA	HNSC	WithSecondM	1	2	1	7
NFE2L2_RHOA	HNSC	WOSecondM	11	99	13	336
NFE2L2_EP300	HNSC	WithSecondM	1	9	3	20
NFE2L2_EP300	HNSC	WOSecondM	11	92	11	323
NFE2L2_RASA1	HNSC	WithSecondM	1	3	1	9
NFE2L2_RASA1	HNSC	WOSecondM	11	98	13	334
NFE2L2_TP53	HNSC	WithSecondM	10	88	6	209
NFE2L2_TP53	HNSC	WOSecondM	2	13	8	134
NFE2L2_NOTCH1	HNSC	WithSecondM	1	14	4	41
NFE2L2_NOTCH1	HNSC	WOSecondM	11	87	10	302
NFE2L2_CASP8	HNSC	WithSecondM	1	4	2	35
NFE2L2_CASP8	HNSC	WOSecondM	11	97	12	308
NFE2L2_PTEN	HNSC	WithSecondM	1	4	1	9
NFE2L2_PTEN	HNSC	WOSecondM	11	97	13	334
NFE2L2_FAT1	HNSC	WithSecondM	2	25	6	65
NFE2L2_FAT1	HNSC	WOSecondM	10	76	8	278
NFE2L2_CYLD	HNSC	WithSecondM	1	1	1	7
NFE2L2_CYLD	HNSC	WOSecondM	11	100	13	336
NFE2L2_RAC1	HNSC	WithSecondM	1	1	2	12
NFE2L2_RAC1	HNSC	WOSecondM	11	100	12	331
NFE2L2_PIK3CA	HNSC	WithSecondM	2	14	7	52
NFE2L2_PIK3CA	HNSC	WOSecondM	10	87	7	291
NFE2L2_NSD1	HNSC	WithSecondM	1	15	3	28
NFE2L2_NSD1	HNSC	WOSecondM	11	86	11	315
NFE2L2_FLNA	HNSC	WithSecondM	1	4	1	3
NFE2L2_FLNA	HNSC	WOSecondM	11	97	13	340
NFE2L2_CUL3	HNSC	WithSecondM	2	4	2	2
NFE2L2_CUL3	HNSC	WOSecondM	10	97	12	341
MYH9_HLA-B	HNSC	WithSecondM	1	1	1	11
MYH9_HLA-B	HNSC	WOSecondM	1	113	3	313
MYH9_HLA-A	HNSC	WithSecondM	1	1	1	12
MYH9_HLA-A	HNSC	WOSecondM	1	113	3	312
MYH9_HUWE1	HNSC	WithSecondM	1	2	1	6
MYH9_HUWE1	HNSC	WOSecondM	1	112	3	318
MYH9_EPHA2	HNSC	WithSecondM	1	5	2	10
MYH9_EPHA2	HNSC	WOSecondM	1	109	2	314
MYH9_KEAP1	HNSC	WithSecondM	1	5	1	6
MYH9_KEAP1	HNSC	WOSecondM	1	109	3	318
MYH9_NFE2L2	HNSC	WithSecondM	1	11	1	14
MYH9_NFE2L2	HNSC	WOSecondM	1	103	3	310
MYH9_RB1	HNSC	WithSecondM	1	3	1	8
MYH9_RB1	HNSC	WOSecondM	1	111	3	316
MYH9_FGFR3	HNSC	WithSecondM	1	2	1	6
MYH9_FGFR3	HNSC	WOSecondM	1	112	3	318
MYH9_MAPK1	HNSC	WithSecondM	1	2	1	8
MYH9_MAPK1	HNSC	WOSecondM	1	112	3	316
MYH9_KDM6A	HNSC	WithSecondM	1	4	1	9
MYH9_KDM6A	HNSC	WOSecondM	1	110	3	315
MYH9_AJUBA	HNSC	WithSecondM	1	7	1	17
MYH9_AJUBA	HNSC	WOSecondM	1	107	3	307
MYH9_HRAS	HNSC	WithSecondM	1	2	1	28
MYH9_HRAS	HNSC	WOSecondM	1	112	3	296
MYH9_FBXW7	HNSC	WithSecondM	1	7	1	17
MYH9_FBXW7	HNSC	WOSecondM	1	107	3	307
MYH9_TGFBR2	HNSC	WithSecondM	1	1	2	16
MYH9_TGFBR2	HNSC	WOSecondM	1	113	2	308
MYH9_CDKN2A	HNSC	WithSecondM	1	27	1	57
MYH9_CDKN2A	HNSC	WOSecondM	1	87	3	267
MYH9_KMT2D	HNSC	WithSecondM	1	18	1	28
MYH9_KMT2D	HNSC	WOSecondM	1	96	3	296
MYH9_ARID2	HNSC	WithSecondM	1	2	1	10
MYH9_ARID2	HNSC	WOSecondM	1	112	3	314
MYH9_ZNF750	HNSC	WithSecondM	1	4	1	8
MYH9_ZNF750	HNSC	WOSecondM	1	110	3	316
MYH9_RHOA	HNSC	WithSecondM	1	5	1	3
