Gene	Tissue	Target	Mut_Gain	NoMut_Gain	Mut_WT	NoMut_WT
AMER1_NRAS	COADREAD	WithSecondM	1	6	3	8
AMER1_NRAS	COADREAD	WOSecondM	4	57	20	209
AMER1_TCF7L2	COADREAD	WithSecondM	1	3	3	12
AMER1_TCF7L2	COADREAD	WOSecondM	4	60	20	205
AMER1_CTNNB1	COADREAD	WithSecondM	1	2	1	7
AMER1_CTNNB1	COADREAD	WOSecondM	4	61	22	210
AMER1_PTEN	COADREAD	WithSecondM	1	4	1	9
AMER1_PTEN	COADREAD	WOSecondM	4	59	22	208
AMER1_SMAD2	COADREAD	WithSecondM	1	2	2	6
AMER1_SMAD2	COADREAD	WOSecondM	4	61	21	211
AMER1_SOX9	COADREAD	WithSecondM	1	6	7	17
AMER1_SOX9	COADREAD	WOSecondM	4	57	16	200
AMER1_BRAF	COADREAD	WithSecondM	1	3	2	9
AMER1_BRAF	COADREAD	WOSecondM	4	60	21	208
AMER1_ZFP36L2	COADREAD	WithSecondM	1	2	1	6
AMER1_ZFP36L2	COADREAD	WOSecondM	4	61	22	211
AMER1_PIK3CA	COADREAD	WithSecondM	2	10	10	43
AMER1_PIK3CA	COADREAD	WOSecondM	3	53	13	174
AMER1_APC	COADREAD	WithSecondM	4	46	21	140
AMER1_APC	COADREAD	WOSecondM	1	17	2	77
AMER1_KRAS	COADREAD	WithSecondM	4	22	12	77
AMER1_KRAS	COADREAD	WOSecondM	1	41	11	140
AMER1_TGIF1	COADREAD	WithSecondM	1	2	1	7
AMER1_TGIF1	COADREAD	WOSecondM	4	61	22	210
AMER1_FBXW7	COADREAD	WithSecondM	1	5	5	25
AMER1_FBXW7	COADREAD	WOSecondM	4	58	18	192
ARID1A_ACVR2A	COADREAD	WithSecondM	1	1	2	5
ARID1A_ACVR2A	COADREAD	WOSecondM	2	9	9	184
ARID1A_TP53	COADREAD	WithSecondM	2	7	7	109
ARID1A_TP53	COADREAD	WOSecondM	1	3	4	80
ARID1A_GNAS	COADREAD	WithSecondM	1	1	1	5
ARID1A_GNAS	COADREAD	WOSecondM	2	9	10	184
ARID1A_SMAD4	COADREAD	WithSecondM	2	1	2	23
ARID1A_SMAD4	COADREAD	WOSecondM	1	9	9	166
ARID1A_AMER1	COADREAD	WithSecondM	2	1	3	18
ARID1A_AMER1	COADREAD	WOSecondM	1	9	8	171
ARID1A_PCBP1	COADREAD	WithSecondM	1	1	1	1
ARID1A_PCBP1	COADREAD	WOSecondM	2	9	10	188
ARID1A_NRAS	COADREAD	WithSecondM	1	1	1	11
ARID1A_NRAS	COADREAD	WOSecondM	2	9	10	178
ARID1A_TCF7L2	COADREAD	WithSecondM	1	1	3	10
ARID1A_TCF7L2	COADREAD	WOSecondM	2	9	8	179
ARID1A_CTNNB1	COADREAD	WithSecondM	1	1	1	7
ARID1A_CTNNB1	COADREAD	WOSecondM	2	9	10	182
ARID1A_PTEN	COADREAD	WithSecondM	1	1	1	11
ARID1A_PTEN	COADREAD	WOSecondM	2	9	10	178
ARID1A_SMAD2	COADREAD	WithSecondM	1	1	1	6
ARID1A_SMAD2	COADREAD	WOSecondM	2	9	10	183
ARID1A_SOX9	COADREAD	WithSecondM	1	2	3	22
ARID1A_SOX9	COADREAD	WOSecondM	2	8	8	167
