Gene	Tissue	Target	Mut_Gain	NoMut_Gain	Mut_WT	NoMut_WT
RB1_HRAS	LUSC	WithSecondM	1	1	2	4
RB1_HRAS	LUSC	WOSecondM	1	35	5	104
RB1_CUL3	LUSC	WithSecondM	1	3	1	2
RB1_CUL3	LUSC	WOSecondM	1	33	6	106
RB1_CDKN2A	LUSC	WithSecondM	1	6	1	14
RB1_CDKN2A	LUSC	WOSecondM	1	30	6	94
RB1_KMT2D	LUSC	WithSecondM	1	4	1	13
RB1_KMT2D	LUSC	WOSecondM	1	32	6	95
RB1_EP300	LUSC	WithSecondM	1	1	1	3
RB1_EP300	LUSC	WOSecondM	1	35	6	105
RB1_FGFR2	LUSC	WithSecondM	1	1	1	3
RB1_FGFR2	LUSC	WOSecondM	1	35	6	105
RB1_RASA1	LUSC	WithSecondM	1	3	1	2
RB1_RASA1	LUSC	WOSecondM	1	33	6	106
RB1_TP53	LUSC	WithSecondM	1	29	6	77
RB1_TP53	LUSC	WOSecondM	1	7	1	31
RB1_ARID1A	LUSC	WithSecondM	1	5	1	8
RB1_ARID1A	LUSC	WOSecondM	1	31	6	100
RB1_NOTCH1	LUSC	WithSecondM	1	3	1	6
RB1_NOTCH1	LUSC	WOSecondM	1	33	6	102
RB1_PTEN	LUSC	WithSecondM	1	3	2	7
RB1_PTEN	LUSC	WOSecondM	1	33	5	101
RB1_FAT1	LUSC	WithSecondM	1	5	1	10
RB1_FAT1	LUSC	WOSecondM	1	31	6	98
RB1_ARHGAP35	LUSC	WithSecondM	1	2	1	3
RB1_ARHGAP35	LUSC	WOSecondM	1	34	6	105
RB1_PIK3CA	LUSC	WithSecondM	1	5	3	11
RB1_PIK3CA	LUSC	WOSecondM	1	31	4	97
RB1_FBXW7	LUSC	WithSecondM	1	2	1	4
RB1_FBXW7	LUSC	WOSecondM	1	34	6	104
KLF5_HLA-A	LUSC	WithSecondM	1	1	1	2
KLF5_HLA-A	LUSC	WOSecondM	1	68	1	120
KLF5_KEAP1	LUSC	WithSecondM	1	4	1	6
KLF5_KEAP1	LUSC	WOSecondM	1	65	1	116
KLF5_NFE2L2	LUSC	WithSecondM	1	8	1	16
KLF5_NFE2L2	LUSC	WOSecondM	1	61	1	106
KLF5_RB1	LUSC	WithSecondM	1	5	1	8
KLF5_RB1	LUSC	WOSecondM	1	64	1	114
KLF5_KDM6A	LUSC	WithSecondM	1	7	1	3
KLF5_KDM6A	LUSC	WOSecondM	1	62	1	119
KLF5_NF1	LUSC	WithSecondM	1	5	1	3
KLF5_NF1	LUSC	WOSecondM	1	64	1	119
KLF5_HRAS	LUSC	WithSecondM	1	2	1	2
KLF5_HRAS	LUSC	WOSecondM	1	67	1	120
KLF5_CUL3	LUSC	WithSecondM	1	4	1	3
KLF5_CUL3	LUSC	WOSecondM	1	65	1	119
KLF5_CDKN2A	LUSC	WithSecondM	1	9	1	14
KLF5_CDKN2A	LUSC	WOSecondM	1	60	1	108
KLF5_KMT2D	LUSC	WithSecondM	1	12	1	12
KLF5_KMT2D	LUSC	WOSecondM	1	57	1	110
KLF5_EP300	LUSC	WithSecondM	1	4	1	2
KLF5_EP300	LUSC	WOSecondM	1	65	1	120
KLF5_FGFR2	LUSC	WithSecondM	1	2	1	2
KLF5_FGFR2	LUSC	WOSecondM	1	67	1	120
KLF5_RASA1	LUSC	WithSecondM	1	2	1	2
KLF5_RASA1	LUSC	WOSecondM	1	67	1	120
KLF5_TP53	LUSC	WithSecondM	1	57	1	90
KLF5_TP53	LUSC	WOSecondM	1	12	1	32
KLF5_ARID1A	LUSC	WithSecondM	1	4	1	9
KLF5_ARID1A	LUSC	WOSecondM	1	65	1	113
KLF5_NOTCH1	LUSC	WithSecondM	1	4	1	5
KLF5_NOTCH1	LUSC	WOSecondM	1	65	1	117
KLF5_PTEN	LUSC	WithSecondM	1	5	1	12
KLF5_PTEN	LUSC	WOSecondM	1	64	1	110
