Gene	Tissue	Target	Mut_Gain	NoMut_Gain	Mut_WT	NoMut_WT
TP53_BRAF	LUAD	WithSecondM	1	1	5	14
TP53_BRAF	LUAD	WOSecondM	13	16	47	113
TP53_NF1	LUAD	WithSecondM	2	1	10	8
TP53_NF1	LUAD	WOSecondM	12	16	42	119
TP53_SETD2	LUAD	WithSecondM	2	1	6	11
TP53_SETD2	LUAD	WOSecondM	12	16	46	116
TP53_SMARCA4	LUAD	WithSecondM	2	2	4	7
TP53_SMARCA4	LUAD	WOSecondM	12	15	48	120
TP53_KRAS	LUAD	WithSecondM	3	6	10	51
TP53_KRAS	LUAD	WOSecondM	11	11	42	76
KEAP1_CTNNB1	LUAD	WithSecondM	1	2	2	5
KEAP1_CTNNB1	LUAD	WOSecondM	3	13	14	169
KEAP1_MGA	LUAD	WithSecondM	1	1	1	8
KEAP1_MGA	LUAD	WOSecondM	3	14	15	166
KEAP1_CDKN2A	LUAD	WithSecondM	1	1	1	7
KEAP1_CDKN2A	LUAD	WOSecondM	3	14	15	167
KEAP1_TP53	LUAD	WithSecondM	3	7	7	70
KEAP1_TP53	LUAD	WOSecondM	1	8	9	104
KEAP1_U2AF1	LUAD	WithSecondM	1	1	2	7
KEAP1_U2AF1	LUAD	WOSecondM	3	14	14	167
KEAP1_PIK3CA	LUAD	WithSecondM	1	1	2	11
KEAP1_PIK3CA	LUAD	WOSecondM	3	14	14	163
KEAP1_ARID1A	LUAD	WithSecondM	1	1	2	5
KEAP1_ARID1A	LUAD	WOSecondM	3	14	14	169
KEAP1_ATM	LUAD	WithSecondM	1	2	2	9
KEAP1_ATM	LUAD	WOSecondM	3	13	14	165
KEAP1_EGFR	LUAD	WithSecondM	1	2	3	25
KEAP1_EGFR	LUAD	WOSecondM	3	13	13	149
KEAP1_RB1	LUAD	WithSecondM	1	2	2	13
KEAP1_RB1	LUAD	WOSecondM	3	13	14	161
KEAP1_STK11	LUAD	WithSecondM	1	2	7	11
KEAP1_STK11	LUAD	WOSecondM	3	13	9	163
KEAP1_MET	LUAD	WithSecondM	1	1	1	9
KEAP1_MET	LUAD	WOSecondM	3	14	15	165
KEAP1_RBM10	LUAD	WithSecondM	2	2	4	14
KEAP1_RBM10	LUAD	WOSecondM	2	13	12	160
KEAP1_BRAF	LUAD	WithSecondM	1	1	1	19
KEAP1_BRAF	LUAD	WOSecondM	3	14	15	155
KEAP1_NF1	LUAD	WithSecondM	1	1	4	20
KEAP1_NF1	LUAD	WOSecondM	3	14	12	154
KEAP1_SETD2	LUAD	WithSecondM	1	1	2	17
KEAP1_SETD2	LUAD	WOSecondM	3	14	14	157
KEAP1_SMARCA4	LUAD	WithSecondM	1	2	1	8
KEAP1_SMARCA4	LUAD	WOSecondM	3	13	15	166
KEAP1_KRAS	LUAD	WithSecondM	1	4	9	50
KEAP1_KRAS	LUAD	WOSecondM	3	11	7	124
U2AF1_CTNNB1	LUAD	WithSecondM	1	4	1	8
U2AF1_CTNNB1	LUAD	WOSecondM	7	77	6	183
U2AF1_MGA	LUAD	WithSecondM	1	7	1	13
U2AF1_MGA	LUAD	WOSecondM	7	74	6	178
U2AF1_CDKN2A	LUAD	WithSecondM	2	1	1	6
U2AF1_CDKN2A	LUAD	WOSecondM	6	80	6	185
U2AF1_TP53	LUAD	WithSecondM	3	48	4	67
U2AF1_TP53	LUAD	WOSecondM	5	33	3	124
U2AF1_KEAP1	LUAD	WithSecondM	2	10	1	36
U2AF1_KEAP1	LUAD	WOSecondM	6	71	6	155
U2AF1_PIK3CA	LUAD	WithSecondM	1	4	1	10
U2AF1_PIK3CA	LUAD	WOSecondM	7	77	6	181
U2AF1_ARID1A	LUAD	WithSecondM	1	4	1	11
U2AF1_ARID1A	LUAD	WOSecondM	7	77	6	180
U2AF1_ATM	LUAD	WithSecondM	2	6	1	10
U2AF1_ATM	LUAD	WOSecondM	6	75	6	181
U2AF1_EGFR	LUAD	WithSecondM	1	23	1	25
U2AF1_EGFR	LUAD	WOSecondM	7	58	6	166
U2AF1_RB1	LUAD	WithSecondM	1	10	1	8
U2AF1_RB1	LUAD	WOSecondM	7	71	6	183
U2AF1_STK11	LUAD	WithSecondM	1	8	1	26
U2AF1_STK11	LUAD	WOSecondM	7	73	6	165
U2AF1_MET	LUAD	WithSecondM	1	3	1	8
U2AF1_MET	LUAD	WOSecondM	7	78	6	183
U2AF1_RBM10	LUAD	WithSecondM	2	3	1	18
U2AF1_RBM10	LUAD	WOSecondM	6	78	6	173
U2AF1_BRAF	LUAD	WithSecondM	1	5	1	17
U2AF1_BRAF	LUAD	WOSecondM	7	76	6	174
U2AF1_NF1	LUAD	WithSecondM	2	9	1	19
U2AF1_NF1	LUAD	WOSecondM	6	72	6	172
U2AF1_SETD2	LUAD	WithSecondM	2	4	2	17
U2AF1_SETD2	LUAD	WOSecondM	6	77	5	174
U2AF1_SMARCA4	LUAD	WithSecondM	1	5	1	12
U2AF1_SMARCA4	LUAD	WOSecondM	7	76	6	179
U2AF1_KRAS	LUAD	WithSecondM	4	18	4	61
U2AF1_KRAS	LUAD	WOSecondM	4	63	3	130
PIK3CA_CTNNB1	LUAD	WithSecondM	1	3	2	8
PIK3CA_CTNNB1	LUAD	WOSecondM	5	86	10	189
PIK3CA_MGA	LUAD	WithSecondM	1	10	2	8
PIK3CA_MGA	LUAD	WOSecondM	5	79	10	189
PIK3CA_CDKN2A	LUAD	WithSecondM	1	7	2	5
PIK3CA_CDKN2A	LUAD	WOSecondM	5	82	10	192
PIK3CA_TP53	LUAD	WithSecondM	4	59	4	76
PIK3CA_TP53	LUAD	WOSecondM	2	30	8	121
PIK3CA_KEAP1	LUAD	WithSecondM	2	16	2	34
PIK3CA_KEAP1	LUAD	WOSecondM	4	73	10	163
PIK3CA_U2AF1	LUAD	WithSecondM	1	6	1	8
PIK3CA_U2AF1	LUAD	WOSecondM	5	83	11	189
PIK3CA_ARID1A	LUAD	WithSecondM	1	4	1	11
PIK3CA_ARID1A	LUAD	WOSecondM	5	85	11	186
PIK3CA_ATM	LUAD	WithSecondM	1	7	2	9
PIK3CA_ATM	LUAD	WOSecondM	5	82	10	188
PIK3CA_EGFR	LUAD	WithSecondM	2	9	3	29
PIK3CA_EGFR	LUAD	WOSecondM	4	80	9	168
PIK3CA_RB1	LUAD	WithSecondM	3	7	1	9
PIK3CA_RB1	LUAD	WOSecondM	3	82	11	188
PIK3CA_STK11	LUAD	WithSecondM	1	13	3	21
PIK3CA_STK11	LUAD	WOSecondM	5	76	9	176
PIK3CA_MET	LUAD	WithSecondM	1	2	2	11
PIK3CA_MET	LUAD	WOSecondM	5	87	10	186
PIK3CA_RBM10	LUAD	WithSecondM	1	7	1	14
PIK3CA_RBM10	LUAD	WOSecondM	5	82	11	183
PIK3CA_BRAF	LUAD	WithSecondM	1	6	6	13
PIK3CA_BRAF	LUAD	WOSecondM	5	83	6	184
PIK3CA_NF1	LUAD	WithSecondM	1	12	2	23
PIK3CA_NF1	LUAD	WOSecondM	5	77	10	174
PIK3CA_SETD2	LUAD	WithSecondM	1	14	4	12
PIK3CA_SETD2	LUAD	WOSecondM	5	75	8	185
PIK3CA_SMARCA4	LUAD	WithSecondM	1	9	2	12
PIK3CA_SMARCA4	LUAD	WOSecondM	5	80	10	185
PIK3CA_KRAS	LUAD	WithSecondM	2	20	2	63
PIK3CA_KRAS	LUAD	WOSecondM	4	69	10	134
ARID1A_CTNNB1	LUAD	WithSecondM	1	3	1	9
ARID1A_CTNNB1	LUAD	WOSecondM	3	89	12	202
ARID1A_MGA	LUAD	WithSecondM	1	5	2	12
ARID1A_MGA	LUAD	WOSecondM	3	87	11	199
ARID1A_CDKN2A	LUAD	WithSecondM	1	5	1	6
ARID1A_CDKN2A	LUAD	WOSecondM	3	87	12	205
ARID1A_TP53	LUAD	WithSecondM	2	54	5	88
ARID1A_TP53	LUAD	WOSecondM	2	38	8	123
ARID1A_KEAP1	LUAD	WithSecondM	2	10	4	39
ARID1A_KEAP1	LUAD	WOSecondM	2	82	9	172
ARID1A_U2AF1	LUAD	WithSecondM	1	5	1	7
ARID1A_U2AF1	LUAD	WOSecondM	3	87	12	204
ARID1A_PIK3CA	LUAD	WithSecondM	1	6	2	10
ARID1A_PIK3CA	LUAD	WOSecondM	3	86	11	201
ARID1A_ATM	LUAD	WithSecondM	2	3	3	14
ARID1A_ATM	LUAD	WOSecondM	2	89	10	197
ARID1A_EGFR	LUAD	WithSecondM	2	30	1	15
ARID1A_EGFR	LUAD	WOSecondM	2	62	12	196
ARID1A_RB1	LUAD	WithSecondM	1	9	3	8
ARID1A_RB1	LUAD	WOSecondM	3	83	10	203
ARID1A_STK11	LUAD	WithSecondM	1	8	2	28
ARID1A_STK11	LUAD	WOSecondM	3	84	11	183
