Gene	Tissue	Target	Mut_Loss	NoMut_Loss	Mut_WT	NoMut_WT
HRAS_SPOP	PRAD	WOSecondM	1	19	4	310
HRAS_PIK3CA	PRAD	WithSecondM	1	1	1	6
HRAS_PIK3CA	PRAD	WOSecondM	1	20	4	344
HRAS_IDH1	PRAD	WithSecondM	1	1	1	3
HRAS_IDH1	PRAD	WOSecondM	1	20	4	347
HRAS_FOXA1	PRAD	WithSecondM	1	4	1	10
HRAS_FOXA1	PRAD	WOSecondM	1	17	4	340
HRAS_PTEN	PRAD	WithSecondM	1	1	1	14
HRAS_PTEN	PRAD	WOSecondM	1	20	4	336
HRAS_MED12	PRAD	WithSecondM	1	1	1	6
HRAS_MED12	PRAD	WOSecondM	1	20	4	344
HRAS_AKT1	PRAD	WithSecondM	1	1	1	4
HRAS_AKT1	PRAD	WOSecondM	1	20	4	346
HRAS_BRAF	PRAD	WithSecondM	1	1	1	6
HRAS_BRAF	PRAD	WOSecondM	1	20	4	344
HRAS_APC	PRAD	WithSecondM	1	2	1	4
HRAS_APC	PRAD	WOSecondM	1	19	4	346
HRAS_KDM6A	PRAD	WithSecondM	1	1	1	6
HRAS_KDM6A	PRAD	WOSecondM	1	20	4	344
HRAS_CTNNB1	PRAD	WithSecondM	1	1	1	8
HRAS_CTNNB1	PRAD	WOSecondM	1	20	4	342
CTNNB1_ZMYM3	PRAD	WithSecondM	1	1	1	4
CTNNB1_ZMYM3	PRAD	WOSecondM	1	10	7	343
CTNNB1_TP53	PRAD	WithSecondM	1	3	3	38
CTNNB1_TP53	PRAD	WOSecondM	1	8	5	309
CTNNB1_KMT2D	PRAD	WithSecondM	1	2	1	13
CTNNB1_KMT2D	PRAD	WOSecondM	1	9	7	334
CTNNB1_SPOP	PRAD	WithSecondM	1	1	1	40
CTNNB1_SPOP	PRAD	WOSecondM	1	10	7	307
CTNNB1_PIK3CA	PRAD	WithSecondM	1	1	2	4
CTNNB1_PIK3CA	PRAD	WOSecondM	1	10	6	343
CTNNB1_IDH1	PRAD	WithSecondM	1	2	2	2
CTNNB1_IDH1	PRAD	WOSecondM	1	9	6	345
CTNNB1_FOXA1	PRAD	WithSecondM	1	1	2	11
CTNNB1_FOXA1	PRAD	WOSecondM	1	10	6	336
CTNNB1_PTEN	PRAD	WithSecondM	1	2	2	10
CTNNB1_PTEN	PRAD	WOSecondM	1	9	6	337
CTNNB1_MED12	PRAD	WithSecondM	1	1	1	6
CTNNB1_MED12	PRAD	WOSecondM	1	10	7	341
CTNNB1_AKT1	PRAD	WithSecondM	1	1	1	3
CTNNB1_AKT1	PRAD	WOSecondM	1	10	7	344
CTNNB1_BRAF	PRAD	WithSecondM	1	1	1	6
CTNNB1_BRAF	PRAD	WOSecondM	1	10	7	341
CTNNB1_APC	PRAD	WithSecondM	1	1	1	5
CTNNB1_APC	PRAD	WOSecondM	1	10	7	342
CTNNB1_KDM6A	PRAD	WithSecondM	1	1	2	5
CTNNB1_KDM6A	PRAD	WOSecondM	1	10	6	342
CTNNB1_HRAS	PRAD	WithSecondM	1	1	1	4
CTNNB1_HRAS	PRAD	WOSecondM	1	10	7	343
