Gene	Tissue	Target	Mut_Loss	NoMut_Loss	Mut_WT	NoMut_WT
KLF5_FAT1	LUSC	WithSecondM	2	33	1	16
KLF5_FAT1	LUSC	WOSecondM	8	237	3	104
KLF5_ARHGAP35	LUSC	WithSecondM	1	15	1	7
KLF5_ARHGAP35	LUSC	WOSecondM	9	255	3	113
KLF5_PIK3CA	LUSC	WithSecondM	2	25	1	17
KLF5_PIK3CA	LUSC	WOSecondM	8	245	3	103
KLF5_FBXW7	LUSC	WithSecondM	1	14	1	5
KLF5_FBXW7	LUSC	WOSecondM	9	256	3	115
KDM6A_HLA-A	LUSC	WithSecondM	1	2	1	4
KDM6A_HLA-A	LUSC	WOSecondM	3	118	16	246
KDM6A_KEAP1	LUSC	WithSecondM	1	17	2	23
KDM6A_KEAP1	LUSC	WOSecondM	3	103	15	227
KDM6A_NFE2L2	LUSC	WithSecondM	1	13	7	37
KDM6A_NFE2L2	LUSC	WOSecondM	3	107	10	213
KDM6A_RB1	LUSC	WithSecondM	1	6	1	20
KDM6A_RB1	LUSC	WOSecondM	3	114	16	230
KDM6A_KLF5	LUSC	WithSecondM	1	4	1	6
KDM6A_KLF5	LUSC	WOSecondM	3	116	16	244
KDM6A_NF1	LUSC	WithSecondM	1	13	3	25
KDM6A_NF1	LUSC	WOSecondM	3	107	14	225
KDM6A_HRAS	LUSC	WithSecondM	1	3	1	4
KDM6A_HRAS	LUSC	WOSecondM	3	117	16	246
KDM6A_CUL3	LUSC	WithSecondM	1	9	3	7
KDM6A_CUL3	LUSC	WOSecondM	3	111	14	243
KDM6A_CDKN2A	LUSC	WithSecondM	1	24	4	31
KDM6A_CDKN2A	LUSC	WOSecondM	3	96	13	219
KDM6A_KMT2D	LUSC	WithSecondM	1	30	3	46
KDM6A_KMT2D	LUSC	WOSecondM	3	90	14	204
KDM6A_EP300	LUSC	WithSecondM	1	5	2	10
KDM6A_EP300	LUSC	WOSecondM	3	115	15	240
KDM6A_FGFR2	LUSC	WithSecondM	1	7	1	4
KDM6A_FGFR2	LUSC	WOSecondM	3	113	16	246
KDM6A_RASA1	LUSC	WithSecondM	2	8	2	15
KDM6A_RASA1	LUSC	WOSecondM	2	112	15	235
KDM6A_TP53	LUSC	WithSecondM	3	97	14	198
KDM6A_TP53	LUSC	WOSecondM	1	23	3	52
KDM6A_ARID1A	LUSC	WithSecondM	1	9	1	16
KDM6A_ARID1A	LUSC	WOSecondM	3	111	16	234
KDM6A_NOTCH1	LUSC	WithSecondM	2	8	3	22
KDM6A_NOTCH1	LUSC	WOSecondM	2	112	14	228
KDM6A_PTEN	LUSC	WithSecondM	1	11	2	32
KDM6A_PTEN	LUSC	WOSecondM	3	109	15	218
KDM6A_FAT1	LUSC	WithSecondM	1	10	6	33
KDM6A_FAT1	LUSC	WOSecondM	3	110	11	217
KDM6A_ARHGAP35	LUSC	WithSecondM	1	6	2	16
KDM6A_ARHGAP35	LUSC	WOSecondM	3	114	15	234
KDM6A_PIK3CA	LUSC	WithSecondM	1	4	1	34
KDM6A_PIK3CA	LUSC	WOSecondM	3	116	16	216
KDM6A_FBXW7	LUSC	WithSecondM	1	8	1	10
KDM6A_FBXW7	LUSC	WOSecondM	3	112	16	240
NF1_HLA-A	LUSC	WithSecondM	1	2	1	4
NF1_HLA-A	LUSC	WOSecondM	18	99	16	185
NF1_KEAP1	LUSC	WithSecondM	1	8	3	15
NF1_KEAP1	LUSC	WOSecondM	18	93	14	174
NF1_NFE2L2	LUSC	WithSecondM	2	8	6	25
NF1_NFE2L2	LUSC	WOSecondM	17	93	11	164
NF1_RB1	LUSC	WithSecondM	1	8	3	14
NF1_RB1	LUSC	WOSecondM	18	93	14	175
NF1_KLF5	LUSC	WithSecondM	2	3	1	7
NF1_KLF5	LUSC	WOSecondM	17	98	16	182
NF1_KDM6A	LUSC	WithSecondM	2	3	2	6
NF1_KDM6A	LUSC	WOSecondM	17	98	15	183
NF1_HRAS	LUSC	WithSecondM	1	4	1	3
NF1_HRAS	LUSC	WOSecondM	18	97	16	186
NF1_CUL3	LUSC	WithSecondM	2	3	3	10
NF1_CUL3	LUSC	WOSecondM	17	98	14	179
NF1_CDKN2A	LUSC	WithSecondM	3	9	2	28
NF1_CDKN2A	LUSC	WOSecondM	16	92	15	161
NF1_KMT2D	LUSC	WithSecondM	6	21	4	39
NF1_KMT2D	LUSC	WOSecondM	13	80	13	150
NF1_EP300	LUSC	WithSecondM	2	5	1	7
NF1_EP300	LUSC	WOSecondM	17	96	16	182
NF1_FGFR2	LUSC	WithSecondM	2	3	1	5
NF1_FGFR2	LUSC	WOSecondM	17	98	16	184
NF1_RASA1	LUSC	WithSecondM	7	5	2	10
NF1_RASA1	LUSC	WOSecondM	12	96	15	179
NF1_TP53	LUSC	WithSecondM	15	83	12	144
NF1_TP53	LUSC	WOSecondM	4	18	5	45
NF1_ARID1A	LUSC	WithSecondM	2	10	3	8
NF1_ARID1A	LUSC	WOSecondM	17	91	14	181
NF1_NOTCH1	LUSC	WithSecondM	2	14	2	15
NF1_NOTCH1	LUSC	WOSecondM	17	87	15	174
NF1_PTEN	LUSC	WithSecondM	5	16	3	20
NF1_PTEN	LUSC	WOSecondM	14	85	14	169
NF1_FAT1	LUSC	WithSecondM	5	15	3	17
NF1_FAT1	LUSC	WOSecondM	14	86	14	172
NF1_ARHGAP35	LUSC	WithSecondM	3	8	2	12
NF1_ARHGAP35	LUSC	WOSecondM	16	93	15	177
NF1_PIK3CA	LUSC	WithSecondM	3	16	2	26
NF1_PIK3CA	LUSC	WOSecondM	16	85	15	163
NF1_FBXW7	LUSC	WithSecondM	1	2	2	9
NF1_FBXW7	LUSC	WOSecondM	18	99	15	180
HRAS_HLA-A	LUSC	WithSecondM	1	2	1	5
HRAS_HLA-A	LUSC	WOSecondM	6	215	2	195
HRAS_KEAP1	LUSC	WithSecondM	2	25	1	14
HRAS_KEAP1	LUSC	WOSecondM	5	192	2	186
HRAS_NFE2L2	LUSC	WithSecondM	1	25	2	39
HRAS_NFE2L2	LUSC	WOSecondM	6	192	1	161
HRAS_RB1	LUSC	WithSecondM	1	16	2	12
HRAS_RB1	LUSC	WOSecondM	6	201	1	188
HRAS_KLF5	LUSC	WithSecondM	1	6	1	6
HRAS_KLF5	LUSC	WOSecondM	6	211	2	194
HRAS_KDM6A	LUSC	WithSecondM	1	15	1	7
HRAS_KDM6A	LUSC	WOSecondM	6	202	2	193
