Gene	Tissue	Target	Mut_Gain	NoMut_Gain	Mut_WT	NoMut_WT
DDX3X_TP53	SKCM	WithSecondM	2	8	3	16
DDX3X_TP53	SKCM	WOSecondM	4	39	6	184
DDX3X_KIT	SKCM	WithSecondM	1	6	1	7
DDX3X_KIT	SKCM	WOSecondM	5	41	8	193
DDX3X_PTEN	SKCM	WithSecondM	2	3	2	17
DDX3X_PTEN	SKCM	WOSecondM	4	44	7	183
DDX3X_CDK4	SKCM	WithSecondM	1	5	1	5
DDX3X_CDK4	SKCM	WOSecondM	5	42	8	195
DDX3X_BRAF	SKCM	WithSecondM	1	18	4	112
DDX3X_BRAF	SKCM	WOSecondM	5	29	5	88
DDX3X_GNA11	SKCM	WithSecondM	1	3	1	4
DDX3X_GNA11	SKCM	WOSecondM	5	44	8	196
RQCD1_HRAS	SKCM	WithSecondM	1	1	1	3
RQCD1_HRAS	SKCM	WOSecondM	5	60	5	207
RQCD1_CTNNB1	SKCM	WithSecondM	1	4	2	8
RQCD1_CTNNB1	SKCM	WOSecondM	5	57	4	202
RQCD1_MAP2K1	SKCM	WithSecondM	1	10	1	9
RQCD1_MAP2K1	SKCM	WOSecondM	5	51	5	201
RQCD1_MECOM	SKCM	WithSecondM	1	1	1	4
RQCD1_MECOM	SKCM	WOSecondM	5	60	5	206
RQCD1_NRAS	SKCM	WithSecondM	4	21	2	69
RQCD1_NRAS	SKCM	WOSecondM	2	40	4	141
RQCD1_RB1	SKCM	WithSecondM	2	2	1	8
RQCD1_RB1	SKCM	WOSecondM	4	59	5	202
RQCD1_PPP6C	SKCM	WithSecondM	2	4	1	6
RQCD1_PPP6C	SKCM	WOSecondM	4	57	5	204
RQCD1_NF1	SKCM	WithSecondM	1	4	1	14
RQCD1_NF1	SKCM	WOSecondM	5	57	5	196
RQCD1_CDKN2A	SKCM	WithSecondM	2	10	2	23
RQCD1_CDKN2A	SKCM	WOSecondM	4	51	4	187
RQCD1_DDX3X	SKCM	WithSecondM	1	8	1	6
RQCD1_DDX3X	SKCM	WOSecondM	5	53	5	204
RQCD1_RAC1	SKCM	WithSecondM	2	2	2	9
RQCD1_RAC1	SKCM	WOSecondM	4	59	4	201
RQCD1_ARID2	SKCM	WithSecondM	1	7	1	16
RQCD1_ARID2	SKCM	WOSecondM	5	54	5	194
RQCD1_IDH1	SKCM	WithSecondM	1	4	1	9
RQCD1_IDH1	SKCM	WOSecondM	5	57	5	201
RQCD1_COL5A1	SKCM	WithSecondM	1	2	1	3
RQCD1_COL5A1	SKCM	WOSecondM	5	59	5	207
RQCD1_DACH1	SKCM	WithSecondM	1	3	1	3
RQCD1_DACH1	SKCM	WOSecondM	5	58	5	207
RQCD1_BRD7	SKCM	WithSecondM	1	3	1	4
RQCD1_BRD7	SKCM	WOSecondM	5	58	5	206
RQCD1_KRAS	SKCM	WithSecondM	1	1	1	5
RQCD1_KRAS	SKCM	WOSecondM	5	60	5	205
RQCD1_TP53	SKCM	WithSecondM	2	11	1	27
RQCD1_TP53	SKCM	WOSecondM	4	50	5	183
RQCD1_KIT	SKCM	WithSecondM	1	2	1	9
RQCD1_KIT	SKCM	WOSecondM	5	59	5	201
RQCD1_PTEN	SKCM	WithSecondM	1	6	2	15
RQCD1_PTEN	SKCM	WOSecondM	5	55	4	195
RQCD1_CDK4	SKCM	WithSecondM	1	4	1	8
RQCD1_CDK4	SKCM	WOSecondM	5	57	5	202
RQCD1_BRAF	SKCM	WithSecondM	2	36	3	102
RQCD1_BRAF	SKCM	WOSecondM	4	25	3	108
RQCD1_GNA11	SKCM	WithSecondM	1	3	1	3
RQCD1_GNA11	SKCM	WOSecondM	5	58	5	207
RAC1_HRAS	SKCM	WithSecondM	1	1	1	3
RAC1_HRAS	SKCM	WOSecondM	9	175	8	121
RAC1_CTNNB1	SKCM	WithSecondM	1	9	1	6
RAC1_CTNNB1	SKCM	WOSecondM	9	167	8	118
RAC1_MAP2K1	SKCM	WithSecondM	1	10	1	8
RAC1_MAP2K1	SKCM	WOSecondM	9	166	8	116
RAC1_MECOM	SKCM	WithSecondM	1	3	1	2
RAC1_MECOM	SKCM	WOSecondM	9	173	8	122
RAC1_NRAS	SKCM	WithSecondM	3	42	4	51
RAC1_NRAS	SKCM	WOSecondM	7	134	5	73
RAC1_RB1	SKCM	WithSecondM	1	4	1	9
RAC1_RB1	SKCM	WOSecondM	9	172	8	115
RAC1_PPP6C	SKCM	WithSecondM	2	7	1	6
RAC1_PPP6C	SKCM	WOSecondM	8	169	8	118
RAC1_NF1	SKCM	WithSecondM	1	12	3	8
RAC1_NF1	SKCM	WOSecondM	9	164	6	116
RAC1_CDKN2A	SKCM	WithSecondM	2	23	2	15
RAC1_CDKN2A	SKCM	WOSecondM	8	153	7	109
RAC1_DDX3X	SKCM	WithSecondM	1	12	1	5
RAC1_DDX3X	SKCM	WOSecondM	9	164	8	119
RAC1_RQCD1	SKCM	WithSecondM	2	6	2	4
RAC1_RQCD1	SKCM	WOSecondM	8	170	7	120
RAC1_ARID2	SKCM	WithSecondM	2	14	1	12
RAC1_ARID2	SKCM	WOSecondM	8	162	8	112
RAC1_IDH1	SKCM	WithSecondM	1	7	3	7
RAC1_IDH1	SKCM	WOSecondM	9	169	6	117
RAC1_COL5A1	SKCM	WithSecondM	1	4	1	4
RAC1_COL5A1	SKCM	WOSecondM	9	172	8	120
RAC1_DACH1	SKCM	WithSecondM	1	4	1	2
RAC1_DACH1	SKCM	WOSecondM	9	172	8	122
RAC1_BRD7	SKCM	WithSecondM	1	3	1	3
RAC1_BRD7	SKCM	WOSecondM	9	173	8	121
RAC1_KRAS	SKCM	WithSecondM	1	2	1	4
RAC1_KRAS	SKCM	WOSecondM	9	174	8	120
RAC1_TP53	SKCM	WithSecondM	2	24	1	15
RAC1_TP53	SKCM	WOSecondM	8	152	8	109
RAC1_KIT	SKCM	WithSecondM	2	6	1	8
RAC1_KIT	SKCM	WOSecondM	8	170	8	116
RAC1_PTEN	SKCM	WithSecondM	3	16	1	11
RAC1_PTEN	SKCM	WOSecondM	7	160	8	113
RAC1_CDK4	SKCM	WithSecondM	1	6	1	7
RAC1_CDK4	SKCM	WOSecondM	9	170	8	117
RAC1_BRAF	SKCM	WithSecondM	6	107	3	47
RAC1_BRAF	SKCM	WOSecondM	4	69	6	77
RAC1_GNA11	SKCM	WithSecondM	1	2	1	5
RAC1_GNA11	SKCM	WOSecondM	9	174	8	119
ARID2_HRAS	SKCM	WithSecondM	1	1	1	3
ARID2_HRAS	SKCM	WOSecondM	4	35	20	196
ARID2_CTNNB1	SKCM	WithSecondM	1	4	2	8
ARID2_CTNNB1	SKCM	WOSecondM	4	32	19	191
ARID2_MAP2K1	SKCM	WithSecondM	1	3	1	14
ARID2_MAP2K1	SKCM	WOSecondM	4	33	20	185
ARID2_MECOM	SKCM	WithSecondM	1	1	3	1
ARID2_MECOM	SKCM	WOSecondM	4	35	18	198
ARID2_NRAS	SKCM	WithSecondM	2	8	10	58
ARID2_NRAS	SKCM	WOSecondM	3	28	11	141
ARID2_RB1	SKCM	WithSecondM	1	2	1	10
ARID2_RB1	SKCM	WOSecondM	4	34	20	189
ARID2_PPP6C	SKCM	WithSecondM	1	4	3	9
ARID2_PPP6C	SKCM	WOSecondM	4	32	18	190
ARID2_NF1	SKCM	WithSecondM	1	3	4	14
ARID2_NF1	SKCM	WOSecondM	4	33	17	185
ARID2_CDKN2A	SKCM	WithSecondM	1	6	2	26
ARID2_CDKN2A	SKCM	WOSecondM	4	30	19	173
ARID2_DDX3X	SKCM	WithSecondM	1	2	2	11
ARID2_DDX3X	SKCM	WOSecondM	4	34	19	188
ARID2_RQCD1	SKCM	WithSecondM	1	2	1	9
ARID2_RQCD1	SKCM	WOSecondM	4	34	20	190
ARID2_RAC1	SKCM	WithSecondM	1	1	2	12
ARID2_RAC1	SKCM	WOSecondM	4	35	19	187
ARID2_IDH1	SKCM	WithSecondM	1	1	1	12
ARID2_IDH1	SKCM	WOSecondM	4	35	20	187
ARID2_COL5A1	SKCM	WithSecondM	1	2	1	5
ARID2_COL5A1	SKCM	WOSecondM	4	34	20	194
ARID2_DACH1	SKCM	WithSecondM	1	2	2	2
ARID2_DACH1	SKCM	WOSecondM	4	34	19	197
ARID2_BRD7	SKCM	WithSecondM	1	2	2	3
ARID2_BRD7	SKCM	WOSecondM	4	34	19	196
ARID2_KRAS	SKCM	WithSecondM	1	1	2	5
ARID2_KRAS	SKCM	WOSecondM	4	35	19	194
ARID2_TP53	SKCM	WithSecondM	1	7	2	13
ARID2_TP53	SKCM	WOSecondM	4	29	19	186
ARID2_KIT	SKCM	WithSecondM	1	1	2	10
ARID2_KIT	SKCM	WOSecondM	4	35	19	189
ARID2_PTEN	SKCM	WithSecondM	2	4	3	16
ARID2_PTEN	SKCM	WOSecondM	3	32	18	183
ARID2_CDK4	SKCM	WithSecondM	1	1	1	7
ARID2_CDK4	SKCM	WOSecondM	4	35	20	192
ARID2_BRAF	SKCM	WithSecondM	3	24	10	101
ARID2_BRAF	SKCM	WOSecondM	2	12	11	98
ARID2_GNA11	SKCM	WithSecondM	1	3	2	2
ARID2_GNA11	SKCM	WOSecondM	4	33	19	197
IDH1_HRAS	SKCM	WithSecondM	1	1	1	3
IDH1_HRAS	SKCM	WOSecondM	4	60	9	204
IDH1_CTNNB1	SKCM	WithSecondM	1	4	1	9
IDH1_CTNNB1	SKCM	WOSecondM	4	57	9	198
IDH1_MAP2K1	SKCM	WithSecondM	3	8	1	9
IDH1_MAP2K1	SKCM	WOSecondM	2	53	9	198
IDH1_MECOM	SKCM	WithSecondM	1	1	1	4
IDH1_MECOM	SKCM	WOSecondM	4	60	9	203
IDH1_NRAS	SKCM	WithSecondM	2	23	7	65
IDH1_NRAS	SKCM	WOSecondM	3	38	3	142
IDH1_RB1	SKCM	WithSecondM	1	3	2	7
IDH1_RB1	SKCM	WOSecondM	4	58	8	200
IDH1_PPP6C	SKCM	WithSecondM	1	5	1	6
IDH1_PPP6C	SKCM	WOSecondM	4	56	9	201
IDH1_NF1	SKCM	WithSecondM	1	4	2	14
IDH1_NF1	SKCM	WOSecondM	4	57	8	193
IDH1_CDKN2A	SKCM	WithSecondM	1	11	2	23
IDH1_CDKN2A	SKCM	WOSecondM	4	50	8	184
IDH1_DDX3X	SKCM	WithSecondM	1	7	1	7
IDH1_DDX3X	SKCM	WOSecondM	4	54	9	200
IDH1_RQCD1	SKCM	WithSecondM	1	5	1	5
IDH1_RQCD1	SKCM	WOSecondM	4	56	9	202
IDH1_RAC1	SKCM	WithSecondM	1	3	3	8
IDH1_RAC1	SKCM	WOSecondM	4	58	7	199
IDH1_ARID2	SKCM	WithSecondM	1	7	1	16
IDH1_ARID2	SKCM	WOSecondM	4	54	9	191
IDH1_COL5A1	SKCM	WithSecondM	1	2	1	3
IDH1_COL5A1	SKCM	WOSecondM	4	59	9	204
IDH1_DACH1	SKCM	WithSecondM	1	3	1	3
IDH1_DACH1	SKCM	WOSecondM	4	58	9	204
IDH1_BRD7	SKCM	WithSecondM	1	3	1	4
IDH1_BRD7	SKCM	WOSecondM	4	58	9	203
IDH1_KRAS	SKCM	WithSecondM	1	1	2	4
IDH1_KRAS	SKCM	WOSecondM	4	60	8	203
IDH1_TP53	SKCM	WithSecondM	1	12	2	26
IDH1_TP53	SKCM	WOSecondM	4	49	8	181
IDH1_KIT	SKCM	WithSecondM	1	2	1	9
IDH1_KIT	SKCM	WOSecondM	4	59	9	198
IDH1_PTEN	SKCM	WithSecondM	1	6	3	14
IDH1_PTEN	SKCM	WOSecondM	4	55	7	193
IDH1_CDK4	SKCM	WithSecondM	1	3	1	9
IDH1_CDK4	SKCM	WOSecondM	4	58	9	198
IDH1_BRAF	SKCM	WithSecondM	3	34	1	104
IDH1_BRAF	SKCM	WOSecondM	2	27	9	103
IDH1_GNA11	SKCM	WithSecondM	1	3	2	2
IDH1_GNA11	SKCM	WOSecondM	4	58	8	205
COL5A1_HRAS	SKCM	WithSecondM	1	1	1	2
COL5A1_HRAS	SKCM	WOSecondM	1	22	3	153
COL5A1_CTNNB1	SKCM	WithSecondM	1	1	1	8
COL5A1_CTNNB1	SKCM	WOSecondM	1	22	3	147
COL5A1_MAP2K1	SKCM	WithSecondM	1	2	1	7
COL5A1_MAP2K1	SKCM	WOSecondM	1	21	3	148
COL5A1_MECOM	SKCM	WithSecondM	1	1	1	2
COL5A1_MECOM	SKCM	WOSecondM	1	22	3	153
COL5A1_NRAS	SKCM	WithSecondM	1	8	1	47
COL5A1_NRAS	SKCM	WOSecondM	1	15	3	108
COL5A1_RB1	SKCM	WithSecondM	1	2	1	10
COL5A1_RB1	SKCM	WOSecondM	1	21	3	145
COL5A1_PPP6C	SKCM	WithSecondM	1	1	1	4
COL5A1_PPP6C	SKCM	WOSecondM	1	22	3	151
COL5A1_NF1	SKCM	WithSecondM	1	2	1	11
COL5A1_NF1	SKCM	WOSecondM	1	21	3	144
COL5A1_CDKN2A	SKCM	WithSecondM	1	5	2	16
COL5A1_CDKN2A	SKCM	WOSecondM	1	18	2	139
COL5A1_DDX3X	SKCM	WithSecondM	1	2	1	9
COL5A1_DDX3X	SKCM	WOSecondM	1	21	3	146
COL5A1_RQCD1	SKCM	WithSecondM	1	1	1	6
COL5A1_RQCD1	SKCM	WOSecondM	1	22	3	149
COL5A1_RAC1	SKCM	WithSecondM	1	1	1	9
COL5A1_RAC1	SKCM	WOSecondM	1	22	3	146
COL5A1_ARID2	SKCM	WithSecondM	1	3	1	6
COL5A1_ARID2	SKCM	WOSecondM	1	20	3	149
COL5A1_IDH1	SKCM	WithSecondM	1	1	1	8
COL5A1_IDH1	SKCM	WOSecondM	1	22	3	147
COL5A1_DACH1	SKCM	WithSecondM	1	1	2	3
COL5A1_DACH1	SKCM	WOSecondM	1	22	2	152
COL5A1_BRD7	SKCM	WithSecondM	1	3	1	4
COL5A1_BRD7	SKCM	WOSecondM	1	20	3	151
COL5A1_KRAS	SKCM	WithSecondM	1	1	1	4
COL5A1_KRAS	SKCM	WOSecondM	1	22	3	151
COL5A1_TP53	SKCM	WithSecondM	1	3	2	17
COL5A1_TP53	SKCM	WOSecondM	1	20	2	138
COL5A1_KIT	SKCM	WithSecondM	1	1	1	13
COL5A1_KIT	SKCM	WOSecondM	1	22	3	142
COL5A1_PTEN	SKCM	WithSecondM	1	5	1	14
COL5A1_PTEN	SKCM	WOSecondM	1	18	3	141
COL5A1_CDK4	SKCM	WithSecondM	1	2	1	5
COL5A1_CDK4	SKCM	WOSecondM	1	21	3	150
COL5A1_BRAF	SKCM	WithSecondM	1	15	3	64
COL5A1_BRAF	SKCM	WOSecondM	1	8	1	91
COL5A1_GNA11	SKCM	WithSecondM	1	1	1	3
COL5A1_GNA11	SKCM	WOSecondM	1	22	3	152
DACH1_HRAS	SKCM	WithSecondM	1	3	1	1
DACH1_HRAS	SKCM	WOSecondM	1	88	3	169
DACH1_CTNNB1	SKCM	WithSecondM	1	3	1	11
DACH1_CTNNB1	SKCM	WOSecondM	1	88	3	159
DACH1_MAP2K1	SKCM	WithSecondM	1	5	1	8
DACH1_MAP2K1	SKCM	WOSecondM	1	86	3	162
DACH1_MECOM	SKCM	WithSecondM	1	3	1	2
DACH1_MECOM	SKCM	WOSecondM	1	88	3	168
DACH1_NRAS	SKCM	WithSecondM	1	41	1	49
DACH1_NRAS	SKCM	WOSecondM	1	50	3	121
DACH1_RB1	SKCM	WithSecondM	1	6	1	6
DACH1_RB1	SKCM	WOSecondM	1	85	3	164
DACH1_PPP6C	SKCM	WithSecondM	1	7	2	7
DACH1_PPP6C	SKCM	WOSecondM	1	84	2	163
DACH1_NF1	SKCM	WithSecondM	1	4	1	10
DACH1_NF1	SKCM	WOSecondM	1	87	3	160
DACH1_CDKN2A	SKCM	WithSecondM	1	11	1	23
DACH1_CDKN2A	SKCM	WOSecondM	1	80	3	147
DACH1_DDX3X	SKCM	WithSecondM	1	8	1	6
DACH1_DDX3X	SKCM	WOSecondM	1	83	3	164
DACH1_RQCD1	SKCM	WithSecondM	1	5	1	4
DACH1_RQCD1	SKCM	WOSecondM	1	86	3	166
DACH1_RAC1	SKCM	WithSecondM	1	3	1	9
DACH1_RAC1	SKCM	WOSecondM	1	88	3	161
DACH1_ARID2	SKCM	WithSecondM	1	6	2	14
DACH1_ARID2	SKCM	WOSecondM	1	85	2	156
DACH1_IDH1	SKCM	WithSecondM	1	9	1	7
DACH1_IDH1	SKCM	WOSecondM	1	82	3	163
DACH1_COL5A1	SKCM	WithSecondM	1	3	2	3
DACH1_COL5A1	SKCM	WOSecondM	1	88	2	167
DACH1_BRD7	SKCM	WithSecondM	1	3	1	4
DACH1_BRD7	SKCM	WOSecondM	1	88	3	166
DACH1_KRAS	SKCM	WithSecondM	1	3	1	3
DACH1_KRAS	SKCM	WOSecondM	1	88	3	167
DACH1_TP53	SKCM	WithSecondM	1	13	2	17
DACH1_TP53	SKCM	WOSecondM	1	78	2	153
DACH1_KIT	SKCM	WithSecondM	1	4	1	10
DACH1_KIT	SKCM	WOSecondM	1	87	3	160
DACH1_PTEN	SKCM	WithSecondM	1	9	1	14
DACH1_PTEN	SKCM	WOSecondM	1	82	3	156
DACH1_CDK4	SKCM	WithSecondM	1	3	1	8
DACH1_CDK4	SKCM	WOSecondM	1	88	3	162
DACH1_BRAF	SKCM	WithSecondM	1	40	3	85
DACH1_BRAF	SKCM	WOSecondM	1	51	1	85
DACH1_GNA11	SKCM	WithSecondM	1	2	1	4
DACH1_GNA11	SKCM	WOSecondM	1	89	3	166
BRD7_HRAS	SKCM	WithSecondM	1	1	1	2
BRD7_HRAS	SKCM	WOSecondM	1	38	2	188
BRD7_CTNNB1	SKCM	WithSecondM	1	2	1	11
BRD7_CTNNB1	SKCM	WOSecondM	1	37	2	179
BRD7_MAP2K1	SKCM	WithSecondM	1	4	1	11
BRD7_MAP2K1	SKCM	WOSecondM	1	35	2	179
BRD7_MECOM	SKCM	WithSecondM	1	1	1	3
BRD7_MECOM	SKCM	WOSecondM	1	38	2	187
BRD7_NRAS	SKCM	WithSecondM	1	13	2	58
BRD7_NRAS	SKCM	WOSecondM	1	26	1	132
BRD7_RB1	SKCM	WithSecondM	1	3	1	5
BRD7_RB1	SKCM	WOSecondM	1	36	2	185
BRD7_PPP6C	SKCM	WithSecondM	1	4	1	7
BRD7_PPP6C	SKCM	WOSecondM	1	35	2	183
BRD7_NF1	SKCM	WithSecondM	1	1	1	13
BRD7_NF1	SKCM	WOSecondM	1	38	2	177
BRD7_CDKN2A	SKCM	WithSecondM	1	7	1	24
BRD7_CDKN2A	SKCM	WOSecondM	1	32	2	166
BRD7_DDX3X	SKCM	WithSecondM	1	4	2	8
BRD7_DDX3X	SKCM	WOSecondM	1	35	1	182
BRD7_RQCD1	SKCM	WithSecondM	1	5	1	5
BRD7_RQCD1	SKCM	WOSecondM	1	34	2	185
BRD7_RAC1	SKCM	WithSecondM	1	2	1	8
BRD7_RAC1	SKCM	WOSecondM	1	37	2	182
BRD7_ARID2	SKCM	WithSecondM	1	3	1	18
BRD7_ARID2	SKCM	WOSecondM	1	36	2	172
BRD7_IDH1	SKCM	WithSecondM	1	2	1	7
BRD7_IDH1	SKCM	WOSecondM	1	37	2	183
BRD7_COL5A1	SKCM	WithSecondM	1	3	1	4
BRD7_COL5A1	SKCM	WOSecondM	1	36	2	186
BRD7_DACH1	SKCM	WithSecondM	1	1	1	3
BRD7_DACH1	SKCM	WOSecondM	1	38	2	187
BRD7_KRAS	SKCM	WithSecondM	1	1	1	4
BRD7_KRAS	SKCM	WOSecondM	1	38	2	186
BRD7_TP53	SKCM	WithSecondM	1	6	1	20
BRD7_TP53	SKCM	WOSecondM	1	33	2	170
BRD7_KIT	SKCM	WithSecondM	1	2	1	9
BRD7_KIT	SKCM	WOSecondM	1	37	2	181
BRD7_PTEN	SKCM	WithSecondM	1	4	2	16
BRD7_PTEN	SKCM	WOSecondM	1	35	1	174
BRD7_CDK4	SKCM	WithSecondM	1	1	1	7
BRD7_CDK4	SKCM	WOSecondM	1	38	2	183
BRD7_BRAF	SKCM	WithSecondM	1	24	1	95
BRD7_BRAF	SKCM	WOSecondM	1	15	2	95
BRD7_GNA11	SKCM	WithSecondM	1	1	1	5
BRD7_GNA11	SKCM	WOSecondM	1	38	2	185
KRAS_HRAS	SKCM	WithSecondM	1	1	1	3
KRAS_HRAS	SKCM	WOSecondM	2	64	5	213
KRAS_CTNNB1	SKCM	WithSecondM	1	5	1	12
KRAS_CTNNB1	SKCM	WOSecondM	2	60	5	204
KRAS_MAP2K1	SKCM	WithSecondM	1	6	1	12
KRAS_MAP2K1	SKCM	WOSecondM	2	59	5	204
KRAS_MECOM	SKCM	WithSecondM	1	2	1	3
KRAS_MECOM	SKCM	WOSecondM	2	63	5	213
KRAS_NRAS	SKCM	WithSecondM	1	16	1	72
KRAS_NRAS	SKCM	WOSecondM	2	49	5	144
KRAS_RB1	SKCM	WithSecondM	2	2	2	9
KRAS_RB1	SKCM	WOSecondM	1	63	4	207
KRAS_PPP6C	SKCM	WithSecondM	1	5	1	10
KRAS_PPP6C	SKCM	WOSecondM	2	60	5	206
KRAS_NF1	SKCM	WithSecondM	2	4	2	14
KRAS_NF1	SKCM	WOSecondM	1	61	4	202
KRAS_CDKN2A	SKCM	WithSecondM	1	9	1	24
KRAS_CDKN2A	SKCM	WOSecondM	2	56	5	192
KRAS_DDX3X	SKCM	WithSecondM	1	3	1	12
KRAS_DDX3X	SKCM	WOSecondM	2	62	5	204
KRAS_RQCD1	SKCM	WithSecondM	1	2	1	10
KRAS_RQCD1	SKCM	WOSecondM	2	63	5	206
KRAS_RAC1	SKCM	WithSecondM	1	3	1	13
KRAS_RAC1	SKCM	WOSecondM	2	62	5	203
KRAS_ARID2	SKCM	WithSecondM	1	3	2	22
KRAS_ARID2	SKCM	WOSecondM	2	62	4	194
KRAS_IDH1	SKCM	WithSecondM	1	3	2	12
KRAS_IDH1	SKCM	WOSecondM	2	62	4	204
KRAS_COL5A1	SKCM	WithSecondM	1	2	1	6
KRAS_COL5A1	SKCM	WOSecondM	2	63	5	210
KRAS_DACH1	SKCM	WithSecondM	1	2	1	4
KRAS_DACH1	SKCM	WOSecondM	2	63	5	212
KRAS_BRD7	SKCM	WithSecondM	1	3	1	3
KRAS_BRD7	SKCM	WOSecondM	2	62	5	213
KRAS_TP53	SKCM	WithSecondM	1	12	2	16
KRAS_TP53	SKCM	WOSecondM	2	53	4	200
KRAS_KIT	SKCM	WithSecondM	2	4	1	9
KRAS_KIT	SKCM	WOSecondM	1	61	5	207
KRAS_PTEN	SKCM	WithSecondM	1	7	1	20
KRAS_PTEN	SKCM	WOSecondM	2	58	5	196
KRAS_CDK4	SKCM	WithSecondM	1	3	1	8
KRAS_CDK4	SKCM	WOSecondM	2	62	5	208
KRAS_BRAF	SKCM	WithSecondM	1	36	3	109
KRAS_BRAF	SKCM	WOSecondM	2	29	3	107
KRAS_GNA11	SKCM	WithSecondM	1	3	1	3
KRAS_GNA11	SKCM	WOSecondM	2	62	5	213
TP53_HRAS	SKCM	WithSecondM	1	1	1	3
TP53_HRAS	SKCM	WOSecondM	2	32	7	172
TP53_CTNNB1	SKCM	WithSecondM	1	2	1	11
TP53_CTNNB1	SKCM	WOSecondM	2	31	7	164
TP53_MAP2K1	SKCM	WithSecondM	1	3	1	10
TP53_MAP2K1	SKCM	WOSecondM	2	30	7	165
TP53_MECOM	SKCM	WithSecondM	1	1	1	3
TP53_MECOM	SKCM	WOSecondM	2	32	7	172
TP53_NRAS	SKCM	WithSecondM	1	7	1	44
TP53_NRAS	SKCM	WOSecondM	2	26	7	131
TP53_RB1	SKCM	WithSecondM	1	3	1	8
TP53_RB1	SKCM	WOSecondM	2	30	7	167
TP53_PPP6C	SKCM	WithSecondM	1	3	1	8
TP53_PPP6C	SKCM	WOSecondM	2	30	7	167
TP53_NF1	SKCM	WithSecondM	1	3	2	13
TP53_NF1	SKCM	WOSecondM	2	30	6	162
TP53_CDKN2A	SKCM	WithSecondM	1	3	4	22
TP53_CDKN2A	SKCM	WOSecondM	2	30	4	153
TP53_DDX3X	SKCM	WithSecondM	1	2	1	7
TP53_DDX3X	SKCM	WOSecondM	2	31	7	168
TP53_RQCD1	SKCM	WithSecondM	1	4	1	5
TP53_RQCD1	SKCM	WOSecondM	2	29	7	170
TP53_RAC1	SKCM	WithSecondM	1	2	2	10
TP53_RAC1	SKCM	WOSecondM	2	31	6	165
TP53_ARID2	SKCM	WithSecondM	1	4	1	14
TP53_ARID2	SKCM	WOSecondM	2	29	7	161
TP53_IDH1	SKCM	WithSecondM	1	2	1	13
TP53_IDH1	SKCM	WOSecondM	2	31	7	162
TP53_COL5A1	SKCM	WithSecondM	1	1	1	5
TP53_COL5A1	SKCM	WOSecondM	2	32	7	170
TP53_DACH1	SKCM	WithSecondM	1	2	1	2
TP53_DACH1	SKCM	WOSecondM	2	31	7	173
TP53_BRD7	SKCM	WithSecondM	1	2	1	3
TP53_BRD7	SKCM	WOSecondM	2	31	7	172
TP53_KRAS	SKCM	WithSecondM	1	1	1	4
TP53_KRAS	SKCM	WOSecondM	2	32	7	171
TP53_KIT	SKCM	WithSecondM	1	2	2	10
TP53_KIT	SKCM	WOSecondM	2	31	6	165
TP53_PTEN	SKCM	WithSecondM	1	6	2	19
TP53_PTEN	SKCM	WOSecondM	2	27	6	156
TP53_CDK4	SKCM	WithSecondM	1	1	3	4
TP53_CDK4	SKCM	WOSecondM	2	32	5	171
TP53_BRAF	SKCM	WithSecondM	2	20	5	93
TP53_BRAF	SKCM	WOSecondM	1	13	3	82
TP53_GNA11	SKCM	WithSecondM	1	2	1	2
TP53_GNA11	SKCM	WOSecondM	2	31	7	173
KIT_HRAS	SKCM	WithSecondM	1	1	1	3
KIT_HRAS	SKCM	WOSecondM	7	49	7	207
KIT_CTNNB1	SKCM	WithSecondM	2	3	1	9
KIT_CTNNB1	SKCM	WOSecondM	6	47	7	201
KIT_MAP2K1	SKCM	WithSecondM	1	5	1	10
KIT_MAP2K1	SKCM	WOSecondM	7	45	7	200
KIT_MECOM	SKCM	WithSecondM	1	2	2	2
KIT_MECOM	SKCM	WOSecondM	7	48	6	208
KIT_NRAS	SKCM	WithSecondM	1	15	1	69
KIT_NRAS	SKCM	WOSecondM	7	35	7	141
KIT_RB1	SKCM	WithSecondM	1	2	2	8
KIT_RB1	SKCM	WOSecondM	7	48	6	202
KIT_PPP6C	SKCM	WithSecondM	1	3	1	9
KIT_PPP6C	SKCM	WOSecondM	7	47	7	201
KIT_NF1	SKCM	WithSecondM	1	2	3	15
KIT_NF1	SKCM	WOSecondM	7	48	5	195
KIT_CDKN2A	SKCM	WithSecondM	1	8	2	27
KIT_CDKN2A	SKCM	WOSecondM	7	42	6	183
KIT_DDX3X	SKCM	WithSecondM	1	4	1	10
KIT_DDX3X	SKCM	WOSecondM	7	46	7	200
KIT_RQCD1	SKCM	WithSecondM	1	5	2	5
KIT_RQCD1	SKCM	WOSecondM	7	45	6	205
KIT_RAC1	SKCM	WithSecondM	1	3	2	9
KIT_RAC1	SKCM	WOSecondM	7	47	6	201
KIT_ARID2	SKCM	WithSecondM	1	4	2	20
KIT_ARID2	SKCM	WOSecondM	7	46	6	190
KIT_IDH1	SKCM	WithSecondM	1	4	2	8
KIT_IDH1	SKCM	WOSecondM	7	46	6	202
KIT_COL5A1	SKCM	WithSecondM	1	3	2	3
KIT_COL5A1	SKCM	WOSecondM	7	47	6	207
KIT_DACH1	SKCM	WithSecondM	1	1	1	3
KIT_DACH1	SKCM	WOSecondM	7	49	7	207
KIT_BRD7	SKCM	WithSecondM	1	1	2	3
KIT_BRD7	SKCM	WOSecondM	7	49	6	207
