Gene	Tissue	Target	Mut_Loss	NoMut_Loss	Mut_WT	NoMut_WT
B2M_PIM1	DLBC	WOSecondM	3	7	4	24
B2M_TMSB4X	DLBC	WithSecondM	2	1	2	5
B2M_TMSB4X	DLBC	WOSecondM	2	7	4	26
B2M_HLA-B	DLBC	WithSecondM	1	1	1	4
B2M_HLA-B	DLBC	WOSecondM	3	7	5	27
B2M_CARD11	DLBC	WithSecondM	1	1	3	6
B2M_CARD11	DLBC	WOSecondM	3	7	3	25
B2M_KMT2D	DLBC	WithSecondM	2	3	2	8
B2M_KMT2D	DLBC	WOSecondM	2	5	4	23
B2M_TNFAIP3	DLBC	WithSecondM	1	2	2	4
B2M_TNFAIP3	DLBC	WOSecondM	3	6	4	27
B2M_HIST1H1E	DLBC	WithSecondM	1	2	1	6
B2M_HIST1H1E	DLBC	WOSecondM	3	6	5	25
B2M_CD70	DLBC	WithSecondM	1	1	1	4
B2M_CD70	DLBC	WOSecondM	3	7	5	27
B2M_MYD88	DLBC	WithSecondM	1	1	1	7
B2M_MYD88	DLBC	WOSecondM	3	7	5	24
B2M_CD79B	DLBC	WithSecondM	1	2	1	5
B2M_CD79B	DLBC	WOSecondM	3	6	5	26
HIST1H1E_TP53	DLBC	WithSecondM	1	1	1	5
HIST1H1E_TP53	DLBC	WOSecondM	1	4	5	31
HIST1H1E_BTG2	DLBC	WithSecondM	1	1	2	7
HIST1H1E_BTG2	DLBC	WOSecondM	1	4	4	29
HIST1H1E_PIM1	DLBC	WithSecondM	1	1	2	6
HIST1H1E_PIM1	DLBC	WOSecondM	1	4	4	30
HIST1H1E_TMSB4X	DLBC	WithSecondM	1	2	1	3
HIST1H1E_TMSB4X	DLBC	WOSecondM	1	3	5	33
HIST1H1E_HLA-B	DLBC	WithSecondM	1	2	2	2
HIST1H1E_HLA-B	DLBC	WOSecondM	1	3	4	34
HIST1H1E_CARD11	DLBC	WithSecondM	1	1	2	7
HIST1H1E_CARD11	DLBC	WOSecondM	1	4	4	29
HIST1H1E_KMT2D	DLBC	WithSecondM	1	2	2	8
HIST1H1E_KMT2D	DLBC	WOSecondM	1	3	4	28
HIST1H1E_TNFAIP3	DLBC	WithSecondM	1	1	1	6
HIST1H1E_TNFAIP3	DLBC	WOSecondM	1	4	5	30
HIST1H1E_B2M	DLBC	WithSecondM	1	1	1	7
HIST1H1E_B2M	DLBC	WOSecondM	1	4	5	29
HIST1H1E_CD70	DLBC	WithSecondM	1	1	1	4
HIST1H1E_CD70	DLBC	WOSecondM	1	4	5	32
HIST1H1E_MYD88	DLBC	WithSecondM	1	1	2	7
HIST1H1E_MYD88	DLBC	WOSecondM	1	4	4	29
HIST1H1E_CD79B	DLBC	WithSecondM	1	1	2	3
HIST1H1E_CD79B	DLBC	WOSecondM	1	4	4	33
CD70_TP53	DLBC	WithSecondM	1	2	1	4
CD70_TP53	DLBC	WOSecondM	1	4	4	36
CD70_BTG2	DLBC	WithSecondM	1	1	2	8
CD70_BTG2	DLBC	WOSecondM	1	5	3	32
CD70_PIM1	DLBC	WithSecondM	1	2	2	7
CD70_PIM1	DLBC	WOSecondM	1	4	3	33
CD70_TMSB4X	DLBC	WithSecondM	1	1	2	6
CD70_TMSB4X	DLBC	WOSecondM	1	5	3	34
CD70_HLA-B	DLBC	WithSecondM	1	1	1	5
CD70_HLA-B	DLBC	WOSecondM	1	5	4	35
CD70_CARD11	DLBC	WithSecondM	1	2	1	6
CD70_CARD11	DLBC	WOSecondM	1	4	4	34
CD70_KMT2D	DLBC	WithSecondM	1	1	1	12
CD70_KMT2D	DLBC	WOSecondM	1	5	4	28
CD70_TNFAIP3	DLBC	WithSecondM	1	1	1	5
CD70_TNFAIP3	DLBC	WOSecondM	1	5	4	35
CD70_B2M	DLBC	WithSecondM	1	1	1	8
CD70_B2M	DLBC	WOSecondM	1	5	4	32
CD70_HIST1H1E	DLBC	WithSecondM	1	2	1	7
CD70_HIST1H1E	DLBC	WOSecondM	1	4	4	33
CD70_MYD88	DLBC	WithSecondM	1	2	2	5
CD70_MYD88	DLBC	WOSecondM	1	4	3	35
CD70_CD79B	DLBC	WithSecondM	1	2	1	4
CD70_CD79B	DLBC	WOSecondM	1	4	4	36
MYD88_TP53	DLBC	WithSecondM	1	1	1	4
MYD88_TP53	DLBC	WOSecondM	1	6	5	25
MYD88_BTG2	DLBC	WithSecondM	1	1	3	6
MYD88_BTG2	DLBC	WOSecondM	1	6	3	23
MYD88_PIM1	DLBC	WithSecondM	1	1	4	3
MYD88_PIM1	DLBC	WOSecondM	1	6	2	26
MYD88_TMSB4X	DLBC	WithSecondM	1	1	1	5
MYD88_TMSB4X	DLBC	WOSecondM	1	6	5	24
MYD88_HLA-B	DLBC	WithSecondM	1	1	2	3
MYD88_HLA-B	DLBC	WOSecondM	1	6	4	26
MYD88_CARD11	DLBC	WithSecondM	1	1	2	6
MYD88_CARD11	DLBC	WOSecondM	1	6	4	23
MYD88_KMT2D	DLBC	WithSecondM	1	3	3	6
MYD88_KMT2D	DLBC	WOSecondM	1	4	3	23
MYD88_TNFAIP3	DLBC	WithSecondM	1	3	3	2
MYD88_TNFAIP3	DLBC	WOSecondM	1	4	3	27
MYD88_B2M	DLBC	WithSecondM	1	1	1	6
MYD88_B2M	DLBC	WOSecondM	1	6	5	23
MYD88_HIST1H1E	DLBC	WithSecondM	1	2	1	4
MYD88_HIST1H1E	DLBC	WOSecondM	1	5	5	25
MYD88_CD70	DLBC	WithSecondM	1	2	2	2
MYD88_CD70	DLBC	WOSecondM	1	5	4	27
MYD88_CD79B	DLBC	WithSecondM	1	1	2	2
MYD88_CD79B	DLBC	WOSecondM	1	6	4	27
CD79B_TP53	DLBC	WithSecondM	2	1	1	3
CD79B_TP53	DLBC	WOSecondM	1	5	5	34
CD79B_BTG2	DLBC	WithSecondM	2	2	4	4
CD79B_BTG2	DLBC	WOSecondM	1	4	2	33
CD79B_PIM1	DLBC	WithSecondM	2	1	4	4
CD79B_PIM1	DLBC	WOSecondM	1	5	2	33
CD79B_TMSB4X	DLBC	WithSecondM	1	1	2	6
CD79B_TMSB4X	DLBC	WOSecondM	2	5	4	31
CD79B_HLA-B	DLBC	WithSecondM	1	2	1	3
CD79B_HLA-B	DLBC	WOSecondM	2	4	5	34
CD79B_CARD11	DLBC	WithSecondM	1	1	1	7
CD79B_CARD11	DLBC	WOSecondM	2	5	5	30
CD79B_KMT2D	DLBC	WithSecondM	1	2	2	9
CD79B_KMT2D	DLBC	WOSecondM	2	4	4	28
CD79B_TNFAIP3	DLBC	WithSecondM	1	2	2	3
CD79B_TNFAIP3	DLBC	WOSecondM	2	4	4	34
CD79B_B2M	DLBC	WithSecondM	1	1	1	7
CD79B_B2M	DLBC	WOSecondM	2	5	5	30
CD79B_HIST1H1E	DLBC	WithSecondM	1	3	3	4
CD79B_HIST1H1E	DLBC	WOSecondM	2	3	3	33
CD79B_CD70	DLBC	WithSecondM	1	1	1	3
CD79B_CD70	DLBC	WOSecondM	2	5	5	34
CD79B_MYD88	DLBC	WithSecondM	2	1	3	5
CD79B_MYD88	DLBC	WOSecondM	1	5	3	32
