Gene	Tissue	Target	Mut_Loss	NoMut_Loss	Mut_WT	NoMut_WT
CDKN2A_NF1	SKCM	WOSecondM	29	111	4	57
CDKN2A_DDX3X	SKCM	WithSecondM	3	7	1	9
CDKN2A_DDX3X	SKCM	WOSecondM	31	110	4	58
CDKN2A_RQCD1	SKCM	WithSecondM	4	2	1	3
CDKN2A_RQCD1	SKCM	WOSecondM	30	115	4	64
CDKN2A_RAC1	SKCM	WithSecondM	3	6	1	5
CDKN2A_RAC1	SKCM	WOSecondM	31	111	4	62
CDKN2A_ARID2	SKCM	WithSecondM	4	19	1	7
CDKN2A_ARID2	SKCM	WOSecondM	30	98	4	60
CDKN2A_IDH1	SKCM	WithSecondM	3	9	1	4
CDKN2A_IDH1	SKCM	WOSecondM	31	108	4	63
CDKN2A_COL5A1	SKCM	WithSecondM	10	22	2	15
CDKN2A_COL5A1	SKCM	WOSecondM	24	95	3	52
CDKN2A_DACH1	SKCM	WithSecondM	4	12	1	5
CDKN2A_DACH1	SKCM	WOSecondM	30	105	4	62
CDKN2A_BRD7	SKCM	WithSecondM	1	2	1	2
CDKN2A_BRD7	SKCM	WOSecondM	33	115	4	65
CDKN2A_KRAS	SKCM	WithSecondM	1	4	1	3
CDKN2A_KRAS	SKCM	WOSecondM	33	113	4	64
CDKN2A_TP53	SKCM	WithSecondM	8	15	1	12
CDKN2A_TP53	SKCM	WOSecondM	26	102	4	55
CDKN2A_KIT	SKCM	WithSecondM	1	4	1	5
CDKN2A_KIT	SKCM	WOSecondM	33	113	4	62
CDKN2A_PTEN	SKCM	WithSecondM	4	12	1	5
CDKN2A_PTEN	SKCM	WOSecondM	30	105	4	62
CDKN2A_CDK4	SKCM	WithSecondM	2	5	1	3
CDKN2A_CDK4	SKCM	WOSecondM	32	112	4	64
CDKN2A_BRAF	SKCM	WithSecondM	15	62	4	24
CDKN2A_BRAF	SKCM	WOSecondM	19	55	1	43
CDKN2A_GNA11	SKCM	WithSecondM	2	3	1	2
CDKN2A_GNA11	SKCM	WOSecondM	32	114	4	65
DDX3X_HRAS	SKCM	WithSecondM	1	2	1	2
DDX3X_HRAS	SKCM	WOSecondM	5	68	12	194
DDX3X_CTNNB1	SKCM	WithSecondM	1	5	1	12
DDX3X_CTNNB1	SKCM	WOSecondM	5	65	12	184
DDX3X_MAP2K1	SKCM	WithSecondM	2	5	1	10
DDX3X_MAP2K1	SKCM	WOSecondM	4	65	12	186
DDX3X_MECOM	SKCM	WithSecondM	3	10	8	31
DDX3X_MECOM	SKCM	WOSecondM	3	60	5	165
DDX3X_NRAS	SKCM	WithSecondM	1	24	7	54
DDX3X_NRAS	SKCM	WOSecondM	5	46	6	142
DDX3X_RB1	SKCM	WithSecondM	1	2	2	7
DDX3X_RB1	SKCM	WOSecondM	5	68	11	189
DDX3X_PPP6C	SKCM	WithSecondM	1	2	3	17
DDX3X_PPP6C	SKCM	WOSecondM	5	68	10	179
DDX3X_NF1	SKCM	WithSecondM	1	7	3	17
DDX3X_NF1	SKCM	WOSecondM	5	63	10	179
DDX3X_CDKN2A	SKCM	WithSecondM	1	10	2	28
DDX3X_CDKN2A	SKCM	WOSecondM	5	60	11	168
DDX3X_RQCD1	SKCM	WithSecondM	1	2	1	7
DDX3X_RQCD1	SKCM	WOSecondM	5	68	12	189
DDX3X_RAC1	SKCM	WithSecondM	1	2	1	11
DDX3X_RAC1	SKCM	WOSecondM	5	68	12	185
DDX3X_ARID2	SKCM	WithSecondM	2	4	2	26
DDX3X_ARID2	SKCM	WOSecondM	4	66	11	170
DDX3X_IDH1	SKCM	WithSecondM	1	5	1	10
DDX3X_IDH1	SKCM	WOSecondM	5	65	12	186
DDX3X_COL5A1	SKCM	WithSecondM	3	10	2	34
DDX3X_COL5A1	SKCM	WOSecondM	3	60	11	162
DDX3X_DACH1	SKCM	WithSecondM	3	4	1	16
DDX3X_DACH1	SKCM	WOSecondM	3	66	12	180
DDX3X_BRD7	SKCM	WithSecondM	1	1	1	7
DDX3X_BRD7	SKCM	WOSecondM	5	69	12	189
DDX3X_KRAS	SKCM	WithSecondM	1	3	1	4
DDX3X_KRAS	SKCM	WOSecondM	5	67	12	192
