Gene	Tissue	Target	Mut_Loss	NoMut_Loss	Mut_WT	NoMut_WT
ARID1A_CTNNB1	LUAD	WithSecondM	1	2	1	6
ARID1A_CTNNB1	LUAD	WOSecondM	5	84	8	209
ARID1A_MGA	LUAD	WithSecondM	1	4	2	6
ARID1A_MGA	LUAD	WOSecondM	5	82	7	209
ARID1A_CDKN2A	LUAD	WithSecondM	1	5	1	5
ARID1A_CDKN2A	LUAD	WOSecondM	5	81	8	210
ARID1A_TP53	LUAD	WithSecondM	4	30	3	90
ARID1A_TP53	LUAD	WOSecondM	2	56	6	125
ARID1A_KEAP1	LUAD	WithSecondM	2	13	2	30
ARID1A_KEAP1	LUAD	WOSecondM	4	73	7	185
ARID1A_U2AF1	LUAD	WithSecondM	1	4	1	6
ARID1A_U2AF1	LUAD	WOSecondM	5	82	8	209
ARID1A_PIK3CA	LUAD	WithSecondM	1	2	1	10
ARID1A_PIK3CA	LUAD	WOSecondM	5	84	8	205
ARID1A_ATM	LUAD	WithSecondM	2	10	1	12
ARID1A_ATM	LUAD	WOSecondM	4	76	8	203
ARID1A_EGFR	LUAD	WithSecondM	2	9	1	13
ARID1A_EGFR	LUAD	WOSecondM	4	77	8	202
ARID1A_RB1	LUAD	WithSecondM	1	2	2	6
ARID1A_RB1	LUAD	WOSecondM	5	84	7	209
ARID1A_STK11	LUAD	WithSecondM	1	29	2	28
ARID1A_STK11	LUAD	WOSecondM	5	57	7	187
ARID1A_MET	LUAD	WithSecondM	1	2	1	7
ARID1A_MET	LUAD	WOSecondM	5	84	8	208
ARID1A_RBM10	LUAD	WithSecondM	1	8	1	15
ARID1A_RBM10	LUAD	WOSecondM	5	78	8	200
ARID1A_BRAF	LUAD	WithSecondM	1	6	1	19
ARID1A_BRAF	LUAD	WOSecondM	5	80	8	196
ARID1A_NF1	LUAD	WithSecondM	1	7	2	13
ARID1A_NF1	LUAD	WOSecondM	5	79	7	202
ARID1A_SETD2	LUAD	WithSecondM	1	5	2	16
ARID1A_SETD2	LUAD	WOSecondM	5	81	7	199
ARID1A_SMARCA4	LUAD	WithSecondM	1	8	1	12
ARID1A_SMARCA4	LUAD	WOSecondM	5	78	8	203
ARID1A_KRAS	LUAD	WithSecondM	3	40	5	70
ARID1A_KRAS	LUAD	WOSecondM	3	46	4	145
ATM_CTNNB1	LUAD	WithSecondM	1	3	1	5
ATM_CTNNB1	LUAD	WOSecondM	10	77	12	210
ATM_MGA	LUAD	WithSecondM	1	4	1	6
ATM_MGA	LUAD	WOSecondM	10	76	12	209
ATM_CDKN2A	LUAD	WithSecondM	1	4	1	7
ATM_CDKN2A	LUAD	WOSecondM	10	76	12	208
ATM_TP53	LUAD	WithSecondM	1	38	2	78
ATM_TP53	LUAD	WOSecondM	10	42	11	137
ATM_KEAP1	LUAD	WithSecondM	1	17	3	29
ATM_KEAP1	LUAD	WOSecondM	10	63	10	186
ATM_U2AF1	LUAD	WithSecondM	1	6	1	7
ATM_U2AF1	LUAD	WOSecondM	10	74	12	208
ATM_PIK3CA	LUAD	WithSecondM	1	2	2	8
ATM_PIK3CA	LUAD	WOSecondM	10	78	11	207
ATM_ARID1A	LUAD	WithSecondM	1	2	2	7
ATM_ARID1A	LUAD	WOSecondM	10	78	11	208
ATM_EGFR	LUAD	WithSecondM	1	9	1	31
ATM_EGFR	LUAD	WOSecondM	10	71	12	184
ATM_RB1	LUAD	WithSecondM	1	2	1	10
ATM_RB1	LUAD	WOSecondM	10	78	12	205
ATM_STK11	LUAD	WithSecondM	5	16	6	31
