Gene	Tissue	Target	Mut_Gain	NoMut_Gain	Mut_WT	NoMut_WT
IDH1_SF3B1	LAML	WithSecondM	1	1	1	4
IDH1_SF3B1	LAML	WOSecondM	1	2	5	181
IDH1_PTPDC1	LAML	WithSecondM	1	1	1	2
IDH1_PTPDC1	LAML	WOSecondM	1	2	5	183
IDH1_KIT	LAML	WithSecondM	1	1	1	2
IDH1_KIT	LAML	WOSecondM	1	2	5	183
IDH1_U2AF1	LAML	WithSecondM	1	1	2	2
IDH1_U2AF1	LAML	WOSecondM	1	2	4	183
IDH1_RUNX1	LAML	WithSecondM	1	1	2	9
IDH1_RUNX1	LAML	WOSecondM	1	2	4	176
IDH1_PTPN11	LAML	WithSecondM	1	1	1	4
IDH1_PTPN11	LAML	WOSecondM	1	2	5	181
IDH1_PHF6	LAML	WithSecondM	1	1	1	4
IDH1_PHF6	LAML	WOSecondM	1	2	5	181
IDH1_SMC3	LAML	WithSecondM	1	1	1	1
IDH1_SMC3	LAML	WOSecondM	1	2	5	184
IDH1_NPM1	LAML	WithSecondM	1	1	2	8
IDH1_NPM1	LAML	WOSecondM	1	2	4	177
IDH1_FLT3	LAML	WithSecondM	1	1	2	6
IDH1_FLT3	LAML	WOSecondM	1	2	4	179
IDH1_KRAS	LAML	WithSecondM	1	1	1	7
IDH1_KRAS	LAML	WOSecondM	1	2	5	178
SF3B1_SMC1A	LAML	WithSecondM	1	1	1	2
SF3B1_SMC1A	LAML	WOSecondM	1	2	4	185
SF3B1_WT1	LAML	WithSecondM	1	1	1	3
SF3B1_WT1	LAML	WOSecondM	1	2	4	184
SF3B1_CEBPA	LAML	WithSecondM	1	1	1	2
SF3B1_CEBPA	LAML	WOSecondM	1	2	4	185
SF3B1_DNMT3A	LAML	WithSecondM	1	1	1	10
SF3B1_DNMT3A	LAML	WOSecondM	1	2	4	177
SF3B1_TP53	LAML	WithSecondM	1	1	2	9
SF3B1_TP53	LAML	WOSecondM	1	2	3	178
SF3B1_ASXL1	LAML	WithSecondM	1	1	1	6
SF3B1_ASXL1	LAML	WOSecondM	1	2	4	181
SF3B1_IDH2	LAML	WithSecondM	1	1	1	9
SF3B1_IDH2	LAML	WOSecondM	1	2	4	178
SF3B1_IDH1	LAML	WithSecondM	1	1	1	5
SF3B1_IDH1	LAML	WOSecondM	1	2	4	182
SF3B1_PTPDC1	LAML	WithSecondM	1	1	1	2
SF3B1_PTPDC1	LAML	WOSecondM	1	2	4	185
SF3B1_KIT	LAML	WithSecondM	1	1	1	2
SF3B1_KIT	LAML	WOSecondM	1	2	4	185
SF3B1_U2AF1	LAML	WithSecondM	1	1	1	4
SF3B1_U2AF1	LAML	WOSecondM	1	2	4	183
SF3B1_RUNX1	LAML	WithSecondM	1	1	1	10
SF3B1_RUNX1	LAML	WOSecondM	1	2	4	177
SF3B1_PTPN11	LAML	WithSecondM	1	1	1	4
SF3B1_PTPN11	LAML	WOSecondM	1	2	4	183
SF3B1_PHF6	LAML	WithSecondM	1	1	1	4
SF3B1_PHF6	LAML	WOSecondM	1	2	4	183
SF3B1_SMC3	LAML	WithSecondM	1	1	1	1
SF3B1_SMC3	LAML	WOSecondM	1	2	4	186
SF3B1_NPM1	LAML	WithSecondM	1	1	1	9
SF3B1_NPM1	LAML	WOSecondM	1	2	4	178
SF3B1_FLT3	LAML	WithSecondM	1	1	1	7
SF3B1_FLT3	LAML	WOSecondM	1	2	4	180
SF3B1_KRAS	LAML	WithSecondM	1	1	1	7
SF3B1_KRAS	LAML	WOSecondM	1	2	4	180
PTPDC1_SMC1A	LAML	WithSecondM	1	1	1	2
PTPDC1_SMC1A	LAML	WOSecondM	1	2	2	183
PTPDC1_WT1	LAML	WithSecondM	1	1	1	3
PTPDC1_WT1	LAML	WOSecondM	1	2	2	182
PTPDC1_CEBPA	LAML	WithSecondM	1	1	1	2
PTPDC1_CEBPA	LAML	WOSecondM	1	2	2	183
PTPDC1_DNMT3A	LAML	WithSecondM	1	1	2	9
PTPDC1_DNMT3A	LAML	WOSecondM	1	2	1	176
PTPDC1_TP53	LAML	WithSecondM	1	1	2	8
PTPDC1_TP53	LAML	WOSecondM	1	2	1	177
PTPDC1_ASXL1	LAML	WithSecondM	1	1	1	6
PTPDC1_ASXL1	LAML	WOSecondM	1	2	2	179
PTPDC1_IDH2	LAML	WithSecondM	1	1	1	9
PTPDC1_IDH2	LAML	WOSecondM	1	2	2	176
PTPDC1_IDH1	LAML	WithSecondM	1	1	1	5
PTPDC1_IDH1	LAML	WOSecondM	1	2	2	180
PTPDC1_SF3B1	LAML	WithSecondM	1	1	1	3
PTPDC1_SF3B1	LAML	WOSecondM	1	2	2	182
PTPDC1_KIT	LAML	WithSecondM	1	1	1	2
PTPDC1_KIT	LAML	WOSecondM	1	2	2	183
PTPDC1_U2AF1	LAML	WithSecondM	1	1	1	4
PTPDC1_U2AF1	LAML	WOSecondM	1	2	2	181
PTPDC1_RUNX1	LAML	WithSecondM	1	1	1	10
PTPDC1_RUNX1	LAML	WOSecondM	1	2	2	175
PTPDC1_PTPN11	LAML	WithSecondM	1	1	1	4
PTPDC1_PTPN11	LAML	WOSecondM	1	2	2	181
PTPDC1_PHF6	LAML	WithSecondM	1	1	1	4
PTPDC1_PHF6	LAML	WOSecondM	1	2	2	181
PTPDC1_SMC3	LAML	WithSecondM	1	1	1	1
PTPDC1_SMC3	LAML	WOSecondM	1	2	2	184
PTPDC1_NPM1	LAML	WithSecondM	1	1	1	9
PTPDC1_NPM1	LAML	WOSecondM	1	2	2	176
PTPDC1_FLT3	LAML	WithSecondM	1	1	1	7
PTPDC1_FLT3	LAML	WOSecondM	1	2	2	178
PTPDC1_KRAS	LAML	WithSecondM	1	1	1	7
PTPDC1_KRAS	LAML	WOSecondM	1	2	2	178
KIT_SMC1A	LAML	WithSecondM	1	1	1	2
KIT_SMC1A	LAML	WOSecondM	1	5	2	181
KIT_WT1	LAML	WithSecondM	1	1	1	3
KIT_WT1	LAML	WOSecondM	1	5	2	180
KIT_CEBPA	LAML	WithSecondM	1	1	1	2
KIT_CEBPA	LAML	WOSecondM	1	5	2	181
KIT_DNMT3A	LAML	WithSecondM	1	1	1	10
KIT_DNMT3A	LAML	WOSecondM	1	5	2	173
KIT_TP53	LAML	WithSecondM	1	1	1	8
KIT_TP53	LAML	WOSecondM	1	5	2	175
KIT_ASXL1	LAML	WithSecondM	1	1	1	6
KIT_ASXL1	LAML	WOSecondM	1	5	2	177
KIT_IDH2	LAML	WithSecondM	1	1	1	9
KIT_IDH2	LAML	WOSecondM	1	5	2	174
KIT_IDH1	LAML	WithSecondM	1	1	1	5
KIT_IDH1	LAML	WOSecondM	1	5	2	178
KIT_SF3B1	LAML	WithSecondM	1	1	1	4
KIT_SF3B1	LAML	WOSecondM	1	5	2	179
KIT_PTPDC1	LAML	WithSecondM	1	1	1	2
KIT_PTPDC1	LAML	WOSecondM	1	5	2	181
KIT_U2AF1	LAML	WithSecondM	1	1	1	4
KIT_U2AF1	LAML	WOSecondM	1	5	2	179
KIT_RUNX1	LAML	WithSecondM	1	1	1	10
KIT_RUNX1	LAML	WOSecondM	1	5	2	173
KIT_PTPN11	LAML	WithSecondM	1	1	1	4
KIT_PTPN11	LAML	WOSecondM	1	5	2	179
KIT_PHF6	LAML	WithSecondM	1	1	1	4
KIT_PHF6	LAML	WOSecondM	1	5	2	179
KIT_SMC3	LAML	WithSecondM	1	1	1	1
KIT_SMC3	LAML	WOSecondM	1	5	2	182
KIT_NPM1	LAML	WithSecondM	1	1	1	9
KIT_NPM1	LAML	WOSecondM	1	5	2	174
KIT_FLT3	LAML	WithSecondM	1	1	1	7
KIT_FLT3	LAML	WOSecondM	1	5	2	176
KIT_KRAS	LAML	WithSecondM	1	1	1	7
KIT_KRAS	LAML	WOSecondM	1	5	2	176
U2AF1_SMC1A	LAML	WithSecondM	1	2	1	1
U2AF1_SMC1A	LAML	WOSecondM	1	13	4	172
U2AF1_WT1	LAML	WithSecondM	1	1	1	3
U2AF1_WT1	LAML	WOSecondM	1	14	4	170
U2AF1_CEBPA	LAML	WithSecondM	1	1	1	2
U2AF1_CEBPA	LAML	WOSecondM	1	14	4	171
U2AF1_DNMT3A	LAML	WithSecondM	1	2	1	9
U2AF1_DNMT3A	LAML	WOSecondM	1	13	4	164
U2AF1_TP53	LAML	WithSecondM	1	7	1	4
U2AF1_TP53	LAML	WOSecondM	1	8	4	169
U2AF1_ASXL1	LAML	WithSecondM	1	2	2	4
U2AF1_ASXL1	LAML	WOSecondM	1	13	3	169
U2AF1_IDH2	LAML	WithSecondM	1	1	2	8
U2AF1_IDH2	LAML	WOSecondM	1	14	3	165
U2AF1_IDH1	LAML	WithSecondM	1	1	2	4
U2AF1_IDH1	LAML	WOSecondM	1	14	3	169
U2AF1_SF3B1	LAML	WithSecondM	1	2	1	3
U2AF1_SF3B1	LAML	WOSecondM	1	13	4	170
U2AF1_PTPDC1	LAML	WithSecondM	1	2	1	1
U2AF1_PTPDC1	LAML	WOSecondM	1	13	4	172
U2AF1_KIT	LAML	WithSecondM	1	1	1	2
U2AF1_KIT	LAML	WOSecondM	1	14	4	171
U2AF1_RUNX1	LAML	WithSecondM	1	2	3	6
U2AF1_RUNX1	LAML	WOSecondM	1	13	2	167
U2AF1_PTPN11	LAML	WithSecondM	1	1	1	4
U2AF1_PTPN11	LAML	WOSecondM	1	14	4	169
U2AF1_PHF6	LAML	WithSecondM	1	1	1	4
U2AF1_PHF6	LAML	WOSecondM	1	14	4	169
U2AF1_SMC3	LAML	WithSecondM	1	1	1	1
U2AF1_SMC3	LAML	WOSecondM	1	14	4	172
U2AF1_NPM1	LAML	WithSecondM	1	1	1	9
U2AF1_NPM1	LAML	WOSecondM	1	14	4	164
U2AF1_FLT3	LAML	WithSecondM	1	1	1	7
U2AF1_FLT3	LAML	WOSecondM	1	14	4	166
U2AF1_KRAS	LAML	WithSecondM	1	1	1	7
U2AF1_KRAS	LAML	WOSecondM	1	14	4	166
RUNX1_SMC1A	LAML	WithSecondM	2	1	1	1
RUNX1_SMC1A	LAML	WOSecondM	1	8	8	173
RUNX1_WT1	LAML	WithSecondM	1	1	1	3
RUNX1_WT1	LAML	WOSecondM	2	8	8	171
RUNX1_CEBPA	LAML	WithSecondM	1	1	1	2
RUNX1_CEBPA	LAML	WOSecondM	2	8	8	172
RUNX1_DNMT3A	LAML	WithSecondM	1	1	2	9
RUNX1_DNMT3A	LAML	WOSecondM	2	8	7	165
RUNX1_TP53	LAML	WithSecondM	1	4	1	6
RUNX1_TP53	LAML	WOSecondM	2	5	8	168
RUNX1_ASXL1	LAML	WithSecondM	2	1	3	3
RUNX1_ASXL1	LAML	WOSecondM	1	8	6	171
RUNX1_IDH2	LAML	WithSecondM	1	1	5	5
RUNX1_IDH2	LAML	WOSecondM	2	8	4	169
RUNX1_IDH1	LAML	WithSecondM	1	1	2	4
RUNX1_IDH1	LAML	WOSecondM	2	8	7	170
RUNX1_SF3B1	LAML	WithSecondM	1	2	1	3
RUNX1_SF3B1	LAML	WOSecondM	2	7	8	171
RUNX1_PTPDC1	LAML	WithSecondM	1	1	1	2
RUNX1_PTPDC1	LAML	WOSecondM	2	8	8	172
RUNX1_KIT	LAML	WithSecondM	1	1	1	2
RUNX1_KIT	LAML	WOSecondM	2	8	8	172
RUNX1_U2AF1	LAML	WithSecondM	1	1	3	2
