Gene	Tissue	Target	Mut_Gain	NoMut_Gain	Mut_WT	NoMut_WT
MED12_BRAF	PRAD	WithSecondM	1	1	1	6
MED12_BRAF	PRAD	WOSecondM	1	11	6	350
MED12_APC	PRAD	WithSecondM	1	3	1	6
MED12_APC	PRAD	WOSecondM	1	9	6	350
MED12_KDM6A	PRAD	WithSecondM	1	1	1	8
MED12_KDM6A	PRAD	WOSecondM	1	11	6	348
MED12_HRAS	PRAD	WithSecondM	1	1	1	5
MED12_HRAS	PRAD	WOSecondM	1	11	6	351
MED12_CTNNB1	PRAD	WithSecondM	1	2	1	7
MED12_CTNNB1	PRAD	WOSecondM	1	10	6	349
AKT1_ZMYM3	PRAD	WithSecondM	1	2	1	5
AKT1_ZMYM3	PRAD	WOSecondM	2	14	3	343
AKT1_TP53	PRAD	WithSecondM	1	7	1	38
AKT1_TP53	PRAD	WOSecondM	2	9	3	310
AKT1_KMT2D	PRAD	WithSecondM	1	2	1	18
AKT1_KMT2D	PRAD	WOSecondM	2	14	3	330
AKT1_SPOP	PRAD	WithSecondM	1	3	1	43
AKT1_SPOP	PRAD	WOSecondM	2	13	3	305
AKT1_PIK3CA	PRAD	WithSecondM	1	1	1	7
AKT1_PIK3CA	PRAD	WOSecondM	2	15	3	341
AKT1_IDH1	PRAD	WithSecondM	1	1	1	3
AKT1_IDH1	PRAD	WOSecondM	2	15	3	345
AKT1_FOXA1	PRAD	WithSecondM	1	2	1	19
AKT1_FOXA1	PRAD	WOSecondM	2	14	3	329
AKT1_PTEN	PRAD	WithSecondM	1	2	1	13
AKT1_PTEN	PRAD	WOSecondM	2	14	3	335
AKT1_MED12	PRAD	WithSecondM	1	1	1	6
AKT1_MED12	PRAD	WOSecondM	2	15	3	342
AKT1_BRAF	PRAD	WithSecondM	1	1	1	6
AKT1_BRAF	PRAD	WOSecondM	2	15	3	342
AKT1_APC	PRAD	WithSecondM	1	2	1	7
AKT1_APC	PRAD	WOSecondM	2	14	3	341
AKT1_KDM6A	PRAD	WithSecondM	1	1	1	7
AKT1_KDM6A	PRAD	WOSecondM	2	15	3	341
