Gene	Tissue	Target	Mut_Gain	NoMut_Gain	Mut_WT	NoMut_WT
PIK3CA_AKT1	BRCA	WOSecondM	70	175	178	353
PIK3CA_MAP2K4	BRCA	WithSecondM	4	1	13	12
PIK3CA_MAP2K4	BRCA	WOSecondM	67	177	167	361
PIK3CA_NCOR1	BRCA	WithSecondM	4	3	9	7
PIK3CA_NCOR1	BRCA	WOSecondM	67	175	171	366
PIK3CA_GPS2	BRCA	WithSecondM	1	2	5	4
PIK3CA_GPS2	BRCA	WOSecondM	70	176	175	369
PIK3CA_CHD4	BRCA	WithSecondM	1	1	8	5
PIK3CA_CHD4	BRCA	WOSecondM	70	177	172	368
PIK3CA_MAP3K1	BRCA	WithSecondM	6	2	28	17
PIK3CA_MAP3K1	BRCA	WOSecondM	65	176	152	356
PIK3CA_RB1	BRCA	WithSecondM	6	4	1	10
PIK3CA_RB1	BRCA	WOSecondM	65	174	179	363
PIK3CA_CBFB	BRCA	WithSecondM	1	2	2	5
PIK3CA_CBFB	BRCA	WOSecondM	70	176	178	368
PIK3CA_NF1	BRCA	WithSecondM	3	3	11	4
PIK3CA_NF1	BRCA	WOSecondM	68	175	169	369
PIK3CA_CDH1	BRCA	WithSecondM	3	5	38	37
PIK3CA_CDH1	BRCA	WOSecondM	68	173	142	336
PIK3CA_FBXW7	BRCA	WithSecondM	1	6	3	2
PIK3CA_FBXW7	BRCA	WOSecondM	70	172	177	371
PIK3CA_KMT2C	BRCA	WithSecondM	9	6	20	19
PIK3CA_KMT2C	BRCA	WOSecondM	62	172	160	354
PIK3CA_PIK3R1	BRCA	WithSecondM	2	5	1	11
PIK3CA_PIK3R1	BRCA	WOSecondM	69	173	179	362
PIK3CA_GATA3	BRCA	WithSecondM	5	13	18	48
PIK3CA_GATA3	BRCA	WOSecondM	66	165	162	325
PIK3CA_KRAS	BRCA	WithSecondM	2	1	5	1
PIK3CA_KRAS	BRCA	WOSecondM	69	177	175	372
PIK3CA_TP53	BRCA	WithSecondM	33	116	23	77
PIK3CA_TP53	BRCA	WOSecondM	38	62	157	296
PIK3CA_TBX3	BRCA	WithSecondM	1	2	7	8
PIK3CA_TBX3	BRCA	WOSecondM	70	176	173	365
PIK3CA_ERBB2	BRCA	WithSecondM	1	1	5	6
PIK3CA_ERBB2	BRCA	WOSecondM	70	177	175	367
PIK3CA_ARID1A	BRCA	WithSecondM	2	4	6	11
PIK3CA_ARID1A	BRCA	WOSecondM	69	174	174	362
PIK3CA_CASP8	BRCA	WithSecondM	4	2	3	4
PIK3CA_CASP8	BRCA	WOSecondM	67	176	177	369
PIK3CA_FOXA1	BRCA	WithSecondM	3	2	9	10
PIK3CA_FOXA1	BRCA	WOSecondM	68	176	171	363
PIK3CA_PTEN	BRCA	WithSecondM	2	15	10	13
PIK3CA_PTEN	BRCA	WOSecondM	69	163	170	360
PIK3CA_RUNX1	BRCA	WithSecondM	3	3	12	13
PIK3CA_RUNX1	BRCA	WOSecondM	68	175	168	360
PIK3CA_CTCF	BRCA	WithSecondM	1	1	5	8
PIK3CA_CTCF	BRCA	WOSecondM	70	177	175	365
MAP3K1_BRCA1	BRCA	WithSecondM	1	2	2	5
MAP3K1_BRCA1	BRCA	WOSecondM	12	145	36	429
MAP3K1_CDKN1B	BRCA	WithSecondM	1	2	1	6
MAP3K1_CDKN1B	BRCA	WOSecondM	12	145	37	428
MAP3K1_SF3B1	BRCA	WithSecondM	2	4	1	11
MAP3K1_SF3B1	BRCA	WOSecondM	11	143	37	423
MAP3K1_AKT1	BRCA	WithSecondM	1	7	1	17
MAP3K1_AKT1	BRCA	WOSecondM	12	140	37	417
MAP3K1_MAP2K4	BRCA	WithSecondM	1	9	2	17
MAP3K1_MAP2K4	BRCA	WOSecondM	12	138	36	417
MAP3K1_NCOR1	BRCA	WithSecondM	1	3	1	15
MAP3K1_NCOR1	BRCA	WOSecondM	12	144	37	419
MAP3K1_GPS2	BRCA	WithSecondM	1	2	1	7
MAP3K1_GPS2	BRCA	WOSecondM	12	145	37	427
MAP3K1_CHD4	BRCA	WithSecondM	1	3	3	7
MAP3K1_CHD4	BRCA	WOSecondM	12	144	35	427
MAP3K1_PIK3CA	BRCA	WithSecondM	8	53	25	139
MAP3K1_PIK3CA	BRCA	WOSecondM	5	94	13	295
MAP3K1_RB1	BRCA	WithSecondM	1	3	2	9
MAP3K1_RB1	BRCA	WOSecondM	12	144	36	425
MAP3K1_CBFB	BRCA	WithSecondM	1	3	1	5
MAP3K1_CBFB	BRCA	WOSecondM	12	144	37	429
MAP3K1_NF1	BRCA	WithSecondM	1	2	1	16
MAP3K1_NF1	BRCA	WOSecondM	12	145	37	418
MAP3K1_CDH1	BRCA	WithSecondM	1	20	6	63
MAP3K1_CDH1	BRCA	WOSecondM	12	127	32	371
MAP3K1_FBXW7	BRCA	WithSecondM	1	2	2	2
MAP3K1_FBXW7	BRCA	WOSecondM	12	145	36	432
MAP3K1_KMT2C	BRCA	WithSecondM	3	10	6	27
MAP3K1_KMT2C	BRCA	WOSecondM	10	137	32	407
MAP3K1_PIK3R1	BRCA	WithSecondM	1	7	2	8
MAP3K1_PIK3R1	BRCA	WOSecondM	12	140	36	426
MAP3K1_GATA3	BRCA	WithSecondM	2	15	4	59
MAP3K1_GATA3	BRCA	WOSecondM	11	132	34	375
MAP3K1_KRAS	BRCA	WithSecondM	1	1	1	5
MAP3K1_KRAS	BRCA	WOSecondM	12	146	37	429
MAP3K1_TP53	BRCA	WithSecondM	1	32	2	82
MAP3K1_TP53	BRCA	WOSecondM	12	115	36	352
MAP3K1_TBX3	BRCA	WithSecondM	1	4	1	13
MAP3K1_TBX3	BRCA	WOSecondM	12	143	37	421
MAP3K1_ERBB2	BRCA	WithSecondM	1	5	2	6
MAP3K1_ERBB2	BRCA	WOSecondM	12	142	36	428
MAP3K1_ARID1A	BRCA	WithSecondM	1	5	1	14
MAP3K1_ARID1A	BRCA	WOSecondM	12	142	37	420
MAP3K1_CASP8	BRCA	WithSecondM	1	4	1	6
MAP3K1_CASP8	BRCA	WOSecondM	12	143	37	428
MAP3K1_FOXA1	BRCA	WithSecondM	1	4	4	14
MAP3K1_FOXA1	BRCA	WOSecondM	12	143	34	420
MAP3K1_PTEN	BRCA	WithSecondM	1	8	3	24
MAP3K1_PTEN	BRCA	WOSecondM	12	139	35	410
MAP3K1_RUNX1	BRCA	WithSecondM	1	7	2	18
MAP3K1_RUNX1	BRCA	WOSecondM	12	140	36	416
MAP3K1_CTCF	BRCA	WithSecondM	2	3	2	8
MAP3K1_CTCF	BRCA	WOSecondM	11	144	36	426
RB1_BRCA1	BRCA	WithSecondM	1	5	1	7
RB1_BRCA1	BRCA	WOSecondM	2	53	6	390
RB1_CDKN1B	BRCA	WithSecondM	1	1	1	5
RB1_CDKN1B	BRCA	WOSecondM	2	57	6	392
RB1_SF3B1	BRCA	WithSecondM	1	3	1	7
RB1_SF3B1	BRCA	WOSecondM	2	55	6	390
RB1_AKT1	BRCA	WithSecondM	1	4	1	14
RB1_AKT1	BRCA	WOSecondM	2	54	6	383
RB1_MAP2K4	BRCA	WithSecondM	1	1	1	16
RB1_MAP2K4	BRCA	WOSecondM	2	57	6	381
RB1_NCOR1	BRCA	WithSecondM	1	6	1	13
RB1_NCOR1	BRCA	WOSecondM	2	52	6	384
RB1_GPS2	BRCA	WithSecondM	1	1	1	8
RB1_GPS2	BRCA	WOSecondM	2	57	6	389
RB1_CHD4	BRCA	WithSecondM	1	1	1	11
RB1_CHD4	BRCA	WOSecondM	2	57	6	386
RB1_PIK3CA	BRCA	WithSecondM	1	18	1	136
RB1_PIK3CA	BRCA	WOSecondM	2	40	6	261
RB1_MAP3K1	BRCA	WithSecondM	1	4	2	36
RB1_MAP3K1	BRCA	WOSecondM	2	54	5	361
RB1_CBFB	BRCA	WithSecondM	1	1	1	6
RB1_CBFB	BRCA	WOSecondM	2	57	6	391
RB1_NF1	BRCA	WithSecondM	1	1	1	13
RB1_NF1	BRCA	WOSecondM	2	57	6	384
RB1_CDH1	BRCA	WithSecondM	1	2	2	56
RB1_CDH1	BRCA	WOSecondM	2	56	5	341
RB1_FBXW7	BRCA	WithSecondM	1	2	1	4
RB1_FBXW7	BRCA	WOSecondM	2	56	6	393
RB1_KMT2C	BRCA	WithSecondM	1	3	2	22
RB1_KMT2C	BRCA	WOSecondM	2	55	5	375
RB1_PIK3R1	BRCA	WithSecondM	1	3	2	11
RB1_PIK3R1	BRCA	WOSecondM	2	55	5	386
RB1_GATA3	BRCA	WithSecondM	1	8	1	44
RB1_GATA3	BRCA	WOSecondM	2	50	6	353
RB1_KRAS	BRCA	WithSecondM	1	2	1	5
RB1_KRAS	BRCA	WOSecondM	2	56	6	392
RB1_TP53	BRCA	WithSecondM	2	28	3	73
RB1_TP53	BRCA	WOSecondM	1	30	4	324
RB1_TBX3	BRCA	WithSecondM	1	2	1	10
RB1_TBX3	BRCA	WOSecondM	2	56	6	387
RB1_ERBB2	BRCA	WithSecondM	1	1	2	8
RB1_ERBB2	BRCA	WOSecondM	2	57	5	389
RB1_ARID1A	BRCA	WithSecondM	1	4	1	11
RB1_ARID1A	BRCA	WOSecondM	2	54	6	386
RB1_CASP8	BRCA	WithSecondM	1	1	1	4
RB1_CASP8	BRCA	WOSecondM	2	57	6	393
RB1_FOXA1	BRCA	WithSecondM	1	2	2	17
RB1_FOXA1	BRCA	WOSecondM	2	56	5	380
RB1_PTEN	BRCA	WithSecondM	1	2	1	16
RB1_PTEN	BRCA	WOSecondM	2	56	6	381
RB1_RUNX1	BRCA	WithSecondM	1	4	1	18
RB1_RUNX1	BRCA	WOSecondM	2	54	6	379
RB1_CTCF	BRCA	WithSecondM	1	3	1	7
RB1_CTCF	BRCA	WOSecondM	2	55	6	390
CBFB_BRCA1	BRCA	WithSecondM	1	3	1	6
CBFB_BRCA1	BRCA	WOSecondM	1	74	1	241
CBFB_CDKN1B	BRCA	WithSecondM	1	1	1	2
CBFB_CDKN1B	BRCA	WOSecondM	1	76	1	245
CBFB_SF3B1	BRCA	WithSecondM	1	2	1	4
CBFB_SF3B1	BRCA	WOSecondM	1	75	1	243
CBFB_AKT1	BRCA	WithSecondM	1	3	1	5
CBFB_AKT1	BRCA	WOSecondM	1	74	1	242
CBFB_MAP2K4	BRCA	WithSecondM	1	1	1	8
CBFB_MAP2K4	BRCA	WOSecondM	1	76	1	239
CBFB_NCOR1	BRCA	WithSecondM	1	4	1	3
CBFB_NCOR1	BRCA	WOSecondM	1	73	1	244
CBFB_GPS2	BRCA	WithSecondM	1	2	1	2
CBFB_GPS2	BRCA	WOSecondM	1	75	1	245
CBFB_CHD4	BRCA	WithSecondM	1	1	1	2
CBFB_CHD4	BRCA	WOSecondM	1	76	1	245
CBFB_PIK3CA	BRCA	WithSecondM	1	19	1	47
CBFB_PIK3CA	BRCA	WOSecondM	1	58	1	200
CBFB_MAP3K1	BRCA	WithSecondM	1	2	1	6
CBFB_MAP3K1	BRCA	WOSecondM	1	75	1	241
CBFB_RB1	BRCA	WithSecondM	1	3	1	5
CBFB_RB1	BRCA	WOSecondM	1	74	1	242
CBFB_NF1	BRCA	WithSecondM	1	2	1	5
CBFB_NF1	BRCA	WOSecondM	1	75	1	242
CBFB_CDH1	BRCA	WithSecondM	1	1	1	9
CBFB_CDH1	BRCA	WOSecondM	1	76	1	238
CBFB_FBXW7	BRCA	WithSecondM	1	2	1	2
CBFB_FBXW7	BRCA	WOSecondM	1	75	1	245
CBFB_KMT2C	BRCA	WithSecondM	1	5	1	12
CBFB_KMT2C	BRCA	WOSecondM	1	72	1	235
CBFB_PIK3R1	BRCA	WithSecondM	1	2	1	7
CBFB_PIK3R1	BRCA	WOSecondM	1	75	1	240
CBFB_GATA3	BRCA	WithSecondM	1	7	1	28
CBFB_GATA3	BRCA	WOSecondM	1	70	1	219
CBFB_KRAS	BRCA	WithSecondM	1	2	1	2
CBFB_KRAS	BRCA	WOSecondM	1	75	1	245
CBFB_TP53	BRCA	WithSecondM	1	42	1	84
CBFB_TP53	BRCA	WOSecondM	1	35	1	163
CBFB_TBX3	BRCA	WithSecondM	1	2	1	4
CBFB_TBX3	BRCA	WOSecondM	1	75	1	243
CBFB_ERBB2	BRCA	WithSecondM	1	1	1	4
CBFB_ERBB2	BRCA	WOSecondM	1	76	1	243
CBFB_ARID1A	BRCA	WithSecondM	1	2	1	7
CBFB_ARID1A	BRCA	WOSecondM	1	75	1	240
CBFB_CASP8	BRCA	WithSecondM	1	1	1	2
CBFB_CASP8	BRCA	WOSecondM	1	76	1	245
CBFB_FOXA1	BRCA	WithSecondM	1	1	1	8
CBFB_FOXA1	BRCA	WOSecondM	1	76	1	239
CBFB_PTEN	BRCA	WithSecondM	1	5	1	15
CBFB_PTEN	BRCA	WOSecondM	1	72	1	232
CBFB_RUNX1	BRCA	WithSecondM	1	1	1	7
CBFB_RUNX1	BRCA	WOSecondM	1	76	1	240
CBFB_CTCF	BRCA	WithSecondM	1	1	1	4
CBFB_CTCF	BRCA	WOSecondM	1	76	1	243
NF1_BRCA1	BRCA	WithSecondM	1	6	1	4
NF1_BRCA1	BRCA	WOSecondM	2	169	3	404
NF1_CDKN1B	BRCA	WithSecondM	1	3	1	3
NF1_CDKN1B	BRCA	WOSecondM	2	172	3	405
NF1_SF3B1	BRCA	WithSecondM	1	3	1	10
NF1_SF3B1	BRCA	WOSecondM	2	172	3	398
NF1_AKT1	BRCA	WithSecondM	1	2	1	18
NF1_AKT1	BRCA	WOSecondM	2	173	3	390
NF1_MAP2K4	BRCA	WithSecondM	1	6	1	12
NF1_MAP2K4	BRCA	WOSecondM	2	169	3	396
NF1_NCOR1	BRCA	WithSecondM	1	6	2	11
NF1_NCOR1	BRCA	WOSecondM	2	169	2	397
NF1_GPS2	BRCA	WithSecondM	1	2	1	6
NF1_GPS2	BRCA	WOSecondM	2	173	3	402
NF1_CHD4	BRCA	WithSecondM	1	3	1	6
NF1_CHD4	BRCA	WOSecondM	2	172	3	402
NF1_PIK3CA	BRCA	WithSecondM	2	44	2	144
NF1_PIK3CA	BRCA	WOSecondM	1	131	2	264
NF1_MAP3K1	BRCA	WithSecondM	1	8	1	40
NF1_MAP3K1	BRCA	WOSecondM	2	167	3	368
NF1_RB1	BRCA	WithSecondM	1	8	1	5
NF1_RB1	BRCA	WOSecondM	2	167	3	403
NF1_CBFB	BRCA	WithSecondM	1	5	1	3
NF1_CBFB	BRCA	WOSecondM	2	170	3	405
NF1_CDH1	BRCA	WithSecondM	1	13	1	58
NF1_CDH1	BRCA	WOSecondM	2	162	3	350
NF1_FBXW7	BRCA	WithSecondM	1	2	1	4
NF1_FBXW7	BRCA	WOSecondM	2	173	3	404
NF1_KMT2C	BRCA	WithSecondM	1	10	1	29
NF1_KMT2C	BRCA	WOSecondM	2	165	3	379
NF1_PIK3R1	BRCA	WithSecondM	1	2	1	10
NF1_PIK3R1	BRCA	WOSecondM	2	173	3	398
NF1_GATA3	BRCA	WithSecondM	1	16	1	47
NF1_GATA3	BRCA	WOSecondM	2	159	3	361
NF1_KRAS	BRCA	WithSecondM	1	1	1	5
NF1_KRAS	BRCA	WOSecondM	2	174	3	403
NF1_TP53	BRCA	WithSecondM	2	50	2	69
NF1_TP53	BRCA	WOSecondM	1	125	2	339
NF1_TBX3	BRCA	WithSecondM	1	5	1	10
NF1_TBX3	BRCA	WOSecondM	2	170	3	398
NF1_ERBB2	BRCA	WithSecondM	1	5	1	5
NF1_ERBB2	BRCA	WOSecondM	2	170	3	403
NF1_ARID1A	BRCA	WithSecondM	1	5	2	8
NF1_ARID1A	BRCA	WOSecondM	2	170	2	400
NF1_CASP8	BRCA	WithSecondM	1	2	1	7
NF1_CASP8	BRCA	WOSecondM	2	173	3	401
NF1_FOXA1	BRCA	WithSecondM	1	4	1	16
NF1_FOXA1	BRCA	WOSecondM	2	171	3	392
NF1_PTEN	BRCA	WithSecondM	1	7	2	20
NF1_PTEN	BRCA	WOSecondM	2	168	2	388
NF1_RUNX1	BRCA	WithSecondM	1	6	1	12
NF1_RUNX1	BRCA	WOSecondM	2	169	3	396
NF1_CTCF	BRCA	WithSecondM	1	3	1	7
NF1_CTCF	BRCA	WOSecondM	2	172	3	401
CDH1_BRCA1	BRCA	WithSecondM	1	3	1	6
CDH1_BRCA1	BRCA	WOSecondM	1	78	9	232
CDH1_CDKN1B	BRCA	WithSecondM	1	1	1	2
CDH1_CDKN1B	BRCA	WOSecondM	1	80	9	236
CDH1_SF3B1	BRCA	WithSecondM	1	2	1	4
CDH1_SF3B1	BRCA	WOSecondM	1	79	9	234
CDH1_AKT1	BRCA	WithSecondM	1	3	1	5
CDH1_AKT1	BRCA	WOSecondM	1	78	9	233
CDH1_MAP2K4	BRCA	WithSecondM	1	2	1	7
CDH1_MAP2K4	BRCA	WOSecondM	1	79	9	231
CDH1_NCOR1	BRCA	WithSecondM	1	4	1	3
CDH1_NCOR1	BRCA	WOSecondM	1	77	9	235
CDH1_GPS2	BRCA	WithSecondM	1	2	1	2
CDH1_GPS2	BRCA	WOSecondM	1	79	9	236
CDH1_CHD4	BRCA	WithSecondM	1	1	1	2
CDH1_CHD4	BRCA	WOSecondM	1	80	9	236
CDH1_PIK3CA	BRCA	WithSecondM	1	18	4	44
CDH1_PIK3CA	BRCA	WOSecondM	1	63	6	194
CDH1_MAP3K1	BRCA	WithSecondM	1	2	1	6
CDH1_MAP3K1	BRCA	WOSecondM	1	79	9	232
CDH1_RB1	BRCA	WithSecondM	1	3	1	5
CDH1_RB1	BRCA	WOSecondM	1	78	9	233
CDH1_CBFB	BRCA	WithSecondM	1	1	1	1
CDH1_CBFB	BRCA	WOSecondM	1	80	9	237
CDH1_NF1	BRCA	WithSecondM	1	1	1	5
CDH1_NF1	BRCA	WOSecondM	1	80	9	233
CDH1_FBXW7	BRCA	WithSecondM	1	3	1	2
CDH1_FBXW7	BRCA	WOSecondM	1	78	9	236
CDH1_KMT2C	BRCA	WithSecondM	1	5	1	12
CDH1_KMT2C	BRCA	WOSecondM	1	76	9	226
CDH1_PIK3R1	BRCA	WithSecondM	1	2	1	6
CDH1_PIK3R1	BRCA	WOSecondM	1	79	9	232
CDH1_GATA3	BRCA	WithSecondM	1	8	1	27
CDH1_GATA3	BRCA	WOSecondM	1	73	9	211
CDH1_KRAS	BRCA	WithSecondM	1	3	1	1
CDH1_KRAS	BRCA	WOSecondM	1	78	9	237
CDH1_TP53	BRCA	WithSecondM	1	43	1	86
CDH1_TP53	BRCA	WOSecondM	1	38	9	152
CDH1_TBX3	BRCA	WithSecondM	1	2	2	2
CDH1_TBX3	BRCA	WOSecondM	1	79	8	236
CDH1_ERBB2	BRCA	WithSecondM	1	1	2	3
CDH1_ERBB2	BRCA	WOSecondM	1	80	8	235
CDH1_ARID1A	BRCA	WithSecondM	1	3	1	6
CDH1_ARID1A	BRCA	WOSecondM	1	78	9	232
CDH1_CASP8	BRCA	WithSecondM	1	1	1	2
CDH1_CASP8	BRCA	WOSecondM	1	80	9	236
CDH1_FOXA1	BRCA	WithSecondM	1	1	2	7
CDH1_FOXA1	BRCA	WOSecondM	1	80	8	231
CDH1_PTEN	BRCA	WithSecondM	1	5	3	13
CDH1_PTEN	BRCA	WOSecondM	1	76	7	225
CDH1_RUNX1	BRCA	WithSecondM	1	1	1	7
CDH1_RUNX1	BRCA	WOSecondM	1	80	9	231
CDH1_CTCF	BRCA	WithSecondM	1	1	1	3
CDH1_CTCF	BRCA	WOSecondM	1	80	9	235
FBXW7_BRCA1	BRCA	WithSecondM	1	2	1	7
FBXW7_BRCA1	BRCA	WOSecondM	1	74	4	504
FBXW7_CDKN1B	BRCA	WithSecondM	1	1	1	4
FBXW7_CDKN1B	BRCA	WOSecondM	1	75	4	507
FBXW7_SF3B1	BRCA	WithSecondM	1	2	1	11
FBXW7_SF3B1	BRCA	WOSecondM	1	74	4	500
FBXW7_AKT1	BRCA	WithSecondM	1	2	1	20
FBXW7_AKT1	BRCA	WOSecondM	1	74	4	491
FBXW7_MAP2K4	BRCA	WithSecondM	1	3	1	21
FBXW7_MAP2K4	BRCA	WOSecondM	1	73	4	490
FBXW7_NCOR1	BRCA	WithSecondM	1	2	1	13
FBXW7_NCOR1	BRCA	WOSecondM	1	74	4	498
FBXW7_GPS2	BRCA	WithSecondM	1	2	1	7
FBXW7_GPS2	BRCA	WOSecondM	1	74	4	504
FBXW7_CHD4	BRCA	WithSecondM	1	1	2	10
FBXW7_CHD4	BRCA	WOSecondM	1	75	3	501
FBXW7_PIK3CA	BRCA	WithSecondM	1	15	3	164
FBXW7_PIK3CA	BRCA	WOSecondM	1	61	2	347
FBXW7_MAP3K1	BRCA	WithSecondM	1	7	2	41
FBXW7_MAP3K1	BRCA	WOSecondM	1	69	3	470
FBXW7_RB1	BRCA	WithSecondM	1	3	1	10
FBXW7_RB1	BRCA	WOSecondM	1	73	4	501
FBXW7_CBFB	BRCA	WithSecondM	1	1	1	7
FBXW7_CBFB	BRCA	WOSecondM	1	75	4	504
FBXW7_NF1	BRCA	WithSecondM	1	2	1	11
FBXW7_NF1	BRCA	WOSecondM	1	74	4	500
FBXW7_CDH1	BRCA	WithSecondM	1	3	1	73
FBXW7_CDH1	BRCA	WOSecondM	1	73	4	438
FBXW7_KMT2C	BRCA	WithSecondM	1	4	1	32
FBXW7_KMT2C	BRCA	WOSecondM	1	72	4	479
FBXW7_PIK3R1	BRCA	WithSecondM	1	1	1	11
FBXW7_PIK3R1	BRCA	WOSecondM	1	75	4	500
FBXW7_GATA3	BRCA	WithSecondM	1	10	1	62
FBXW7_GATA3	BRCA	WOSecondM	1	66	4	449
FBXW7_KRAS	BRCA	WithSecondM	1	1	1	6
FBXW7_KRAS	BRCA	WOSecondM	1	75	4	505
FBXW7_TP53	BRCA	WithSecondM	1	31	2	93
FBXW7_TP53	BRCA	WOSecondM	1	45	3	418
FBXW7_TBX3	BRCA	WithSecondM	1	3	1	14
FBXW7_TBX3	BRCA	WOSecondM	1	73	4	497
FBXW7_ERBB2	BRCA	WithSecondM	1	1	1	12
FBXW7_ERBB2	BRCA	WOSecondM	1	75	4	499
FBXW7_ARID1A	BRCA	WithSecondM	1	4	1	11
FBXW7_ARID1A	BRCA	WOSecondM	1	72	4	500
FBXW7_CASP8	BRCA	WithSecondM	1	1	1	7
FBXW7_CASP8	BRCA	WOSecondM	1	75	4	504
FBXW7_FOXA1	BRCA	WithSecondM	1	1	2	18
FBXW7_FOXA1	BRCA	WOSecondM	1	75	3	493
FBXW7_PTEN	BRCA	WithSecondM	1	2	2	21
FBXW7_PTEN	BRCA	WOSecondM	1	74	3	490
FBXW7_RUNX1	BRCA	WithSecondM	1	1	1	20
FBXW7_RUNX1	BRCA	WOSecondM	1	75	4	491
FBXW7_CTCF	BRCA	WithSecondM	1	1	1	11
FBXW7_CTCF	BRCA	WOSecondM	1	75	4	500
KMT2C_BRCA1	BRCA	WithSecondM	2	5	1	6
KMT2C_BRCA1	BRCA	WOSecondM	17	195	28	446
KMT2C_CDKN1B	BRCA	WithSecondM	1	3	2	4
KMT2C_CDKN1B	BRCA	WOSecondM	18	197	27	448
KMT2C_SF3B1	BRCA	WithSecondM	1	3	2	10
KMT2C_SF3B1	BRCA	WOSecondM	18	197	27	442
KMT2C_AKT1	BRCA	WithSecondM	3	8	2	11
KMT2C_AKT1	BRCA	WOSecondM	16	192	27	441
KMT2C_MAP2K4	BRCA	WithSecondM	2	8	3	14
KMT2C_MAP2K4	BRCA	WOSecondM	17	192	26	438
KMT2C_NCOR1	BRCA	WithSecondM	2	2	1	15
KMT2C_NCOR1	BRCA	WOSecondM	17	198	28	437
KMT2C_GPS2	BRCA	WithSecondM	1	3	1	7
KMT2C_GPS2	BRCA	WOSecondM	18	197	28	445
KMT2C_CHD4	BRCA	WithSecondM	1	4	1	8
KMT2C_CHD4	BRCA	WOSecondM	18	196	28	444
KMT2C_PIK3CA	BRCA	WithSecondM	8	49	18	141
KMT2C_PIK3CA	BRCA	WOSecondM	11	151	11	311
KMT2C_MAP3K1	BRCA	WithSecondM	1	6	8	35
KMT2C_MAP3K1	BRCA	WOSecondM	18	194	21	417
KMT2C_RB1	BRCA	WithSecondM	2	4	3	5
KMT2C_RB1	BRCA	WOSecondM	17	196	26	447
KMT2C_CBFB	BRCA	WithSecondM	2	4	1	3
KMT2C_CBFB	BRCA	WOSecondM	17	196	28	449
KMT2C_NF1	BRCA	WithSecondM	3	6	2	9
KMT2C_NF1	BRCA	WOSecondM	16	194	27	443
KMT2C_CDH1	BRCA	WithSecondM	3	18	4	64
KMT2C_CDH1	BRCA	WOSecondM	16	182	25	388
KMT2C_FBXW7	BRCA	WithSecondM	1	2	1	7
KMT2C_FBXW7	BRCA	WOSecondM	18	198	28	445
KMT2C_PIK3R1	BRCA	WithSecondM	1	5	2	9
KMT2C_PIK3R1	BRCA	WOSecondM	18	195	27	443
KMT2C_GATA3	BRCA	WithSecondM	5	24	6	43
KMT2C_GATA3	BRCA	WOSecondM	14	176	23	409
KMT2C_KRAS	BRCA	WithSecondM	1	1	1	6
KMT2C_KRAS	BRCA	WOSecondM	18	199	28	446
KMT2C_TP53	BRCA	WithSecondM	5	86	7	102
KMT2C_TP53	BRCA	WOSecondM	14	114	22	350
KMT2C_TBX3	BRCA	WithSecondM	1	3	1	15
KMT2C_TBX3	BRCA	WOSecondM	18	197	28	437
KMT2C_ERBB2	BRCA	WithSecondM	1	3	2	8
KMT2C_ERBB2	BRCA	WOSecondM	18	197	27	444
KMT2C_ARID1A	BRCA	WithSecondM	2	4	1	13
KMT2C_ARID1A	BRCA	WOSecondM	17	196	28	439
KMT2C_CASP8	BRCA	WithSecondM	1	4	2	4
KMT2C_CASP8	BRCA	WOSecondM	18	196	27	448
KMT2C_FOXA1	BRCA	WithSecondM	1	3	1	18
KMT2C_FOXA1	BRCA	WOSecondM	18	197	28	434
KMT2C_PTEN	BRCA	WithSecondM	2	12	3	19
KMT2C_PTEN	BRCA	WOSecondM	17	188	26	433
KMT2C_RUNX1	BRCA	WithSecondM	1	9	6	15
KMT2C_RUNX1	BRCA	WOSecondM	18	191	23	437
KMT2C_CTCF	BRCA	WithSecondM	2	3	1	7
KMT2C_CTCF	BRCA	WOSecondM	17	197	28	445
PIK3R1_BRCA1	BRCA	WithSecondM	1	2	1	6
PIK3R1_BRCA1	BRCA	WOSecondM	6	135	10	463
PIK3R1_CDKN1B	BRCA	WithSecondM	1	2	1	6
PIK3R1_CDKN1B	BRCA	WOSecondM	6	135	10	463
PIK3R1_SF3B1	BRCA	WithSecondM	1	5	1	12
PIK3R1_SF3B1	BRCA	WOSecondM	6	132	10	457
PIK3R1_AKT1	BRCA	WithSecondM	1	7	1	17
PIK3R1_AKT1	BRCA	WOSecondM	6	130	10	452
PIK3R1_MAP2K4	BRCA	WithSecondM	1	9	1	18
PIK3R1_MAP2K4	BRCA	WOSecondM	6	128	10	451
PIK3R1_NCOR1	BRCA	WithSecondM	2	2	1	15
PIK3R1_NCOR1	BRCA	WOSecondM	5	135	10	454
PIK3R1_GPS2	BRCA	WithSecondM	1	2	1	7
PIK3R1_GPS2	BRCA	WOSecondM	6	135	10	462
PIK3R1_CHD4	BRCA	WithSecondM	1	3	2	8
PIK3R1_CHD4	BRCA	WOSecondM	6	134	9	461
PIK3R1_PIK3CA	BRCA	WithSecondM	2	58	1	167
PIK3R1_PIK3CA	BRCA	WOSecondM	5	79	10	302
PIK3R1_MAP3K1	BRCA	WithSecondM	1	13	2	37
PIK3R1_MAP3K1	BRCA	WOSecondM	6	124	9	432
PIK3R1_RB1	BRCA	WithSecondM	1	4	2	8
PIK3R1_RB1	BRCA	WOSecondM	6	133	9	461
PIK3R1_CBFB	BRCA	WithSecondM	1	2	2	5
