Gene	Tissue	Target	Mut_Loss	NoMut_Loss	Mut_WT	NoMut_WT
BAP1_PIK3CA	KIRC	WOSecondM	34	394	1	57
BAP1_TCEB1	KIRC	WithSecondM	1	2	1	2
BAP1_TCEB1	KIRC	WOSecondM	34	399	1	56
BAP1_ATM	KIRC	WithSecondM	3	7	1	1
BAP1_ATM	KIRC	WOSecondM	32	394	1	57
BAP1_VHL	KIRC	WithSecondM	20	129	1	12
BAP1_VHL	KIRC	WOSecondM	15	272	1	46
BAP1_MTOR	KIRC	WithSecondM	3	20	1	3
BAP1_MTOR	KIRC	WOSecondM	32	381	1	55
BAP1_PBRM1	KIRC	WithSecondM	6	123	1	2
BAP1_PBRM1	KIRC	WOSecondM	29	278	1	56
BAP1_SETD2	KIRC	WithSecondM	4	38	1	2
BAP1_SETD2	KIRC	WOSecondM	31	363	1	56
BAP1_KDM5C	KIRC	WithSecondM	1	17	1	1
BAP1_KDM5C	KIRC	WOSecondM	34	384	1	57
SETD2_TP53	KIRC	WithSecondM	3	6	1	4
SETD2_TP53	KIRC	WOSecondM	40	388	1	52
SETD2_KIF1A	KIRC	WithSecondM	2	4	1	2
SETD2_KIF1A	KIRC	WOSecondM	41	390	1	54
SETD2_PTEN	KIRC	WithSecondM	3	9	1	3
SETD2_PTEN	KIRC	WOSecondM	40	385	1	53
SETD2_PIK3CA	KIRC	WithSecondM	2	6	1	1
SETD2_PIK3CA	KIRC	WOSecondM	41	388	1	55
SETD2_TCEB1	KIRC	WithSecondM	1	2	1	2
SETD2_TCEB1	KIRC	WOSecondM	42	392	1	54
SETD2_ATM	KIRC	WithSecondM	1	9	1	1
SETD2_ATM	KIRC	WOSecondM	42	385	1	55
SETD2_VHL	KIRC	WithSecondM	22	127	1	12
SETD2_VHL	KIRC	WOSecondM	21	267	1	44
SETD2_MTOR	KIRC	WithSecondM	2	21	1	3
SETD2_MTOR	KIRC	WOSecondM	41	373	1	53
SETD2_PBRM1	KIRC	WithSecondM	26	103	1	1
SETD2_PBRM1	KIRC	WOSecondM	17	291	1	55
SETD2_BAP1	KIRC	WithSecondM	4	30	1	2
SETD2_BAP1	KIRC	WOSecondM	39	364	1	54
SETD2_KDM5C	KIRC	WithSecondM	2	16	1	1
SETD2_KDM5C	KIRC	WOSecondM	41	378	1	55
KDM5C_TP53	KIRC	WithSecondM	1	6	1	6
KDM5C_TP53	KIRC	WOSecondM	1	44	17	410
KDM5C_KIF1A	KIRC	WithSecondM	1	1	1	5
KDM5C_KIF1A	KIRC	WOSecondM	1	49	17	411
KDM5C_PTEN	KIRC	WithSecondM	1	3	2	10
KDM5C_PTEN	KIRC	WOSecondM	1	47	16	406
KDM5C_PIK3CA	KIRC	WithSecondM	1	2	1	6
KDM5C_PIK3CA	KIRC	WOSecondM	1	48	17	410
KDM5C_TCEB1	KIRC	WithSecondM	1	1	1	3
KDM5C_TCEB1	KIRC	WOSecondM	1	49	17	413
KDM5C_ATM	KIRC	WithSecondM	1	1	1	10
KDM5C_ATM	KIRC	WOSecondM	1	49	17	406
KDM5C_VHL	KIRC	WithSecondM	1	19	7	130
KDM5C_VHL	KIRC	WOSecondM	1	31	11	286
KDM5C_MTOR	KIRC	WithSecondM	1	4	1	20
KDM5C_MTOR	KIRC	WOSecondM	1	46	17	396
KDM5C_PBRM1	KIRC	WithSecondM	1	12	10	106
KDM5C_PBRM1	KIRC	WOSecondM	1	38	8	310
KDM5C_BAP1	KIRC	WithSecondM	1	4	1	31
KDM5C_BAP1	KIRC	WOSecondM	1	46	17	385
KDM5C_SETD2	KIRC	WithSecondM	1	4	2	37
KDM5C_SETD2	KIRC	WOSecondM	1	46	16	379
